sim_seed,total_trades,mean_cum_return_pct,daily_equity_sharpe,trade_level_sharpe
484,247,16.945946973506672,0.3095944989267864,0.3988883569499759
485,257,54.89972617781715,0.5413205759705539,0.6873316216334537
486,247,62.76513295400698,0.7679120484919132,1.0618982468850626
487,246,41.92575151317651,0.5523955188221914,0.7231146963354036
488,240,32.85042780888652,0.53405072354382,0.741940789073807
489,239,31.989546822692272,0.4703029887805045,0.6237741915064474
490,261,45.718667938736544,0.5511807190940317,0.74671814103943
491,248,48.83472312462586,0.4971136787013083,0.6898759012280034
492,239,29.85828360139434,0.4248252130127522,0.5516949615138366
493,242,58.67584789114161,0.7138568134276813,0.9950454530442941
494,240,15.311081079146879,0.31422588385626027,0.39731419748032115
495,257,33.64804326303941,0.4410469208408374,0.593237895371338
496,245,23.47237850564604,0.3768078294045663,0.5445803138445926
497,234,52.81685733297504,0.5817186017790575,0.8823127571629928
498,261,38.40674009734764,0.5115717307646107,0.656156823497599
499,237,23.519041062667775,0.3939927268270378,0.5142227839054182
500,231,12.593248942837437,0.26731804390614516,0.33355366895803296
501,239,41.32401968115239,0.5899861301567678,0.8265715722595688
502,243,13.4667095435754,0.23722072898402632,0.3026981319016307
503,250,58.97330458809514,0.6535320913092344,0.9422281660817646
504,240,22.640555401180205,0.24547568056090655,0.35500294986501074
505,242,50.62051248404523,0.705766082353317,0.9504949482924065
506,245,19.49171650200397,0.23047442397882975,0.2964674804048718
507,244,46.57307743719482,0.595255357844288,0.8067136714621789
508,240,58.31499957524805,0.5101775613862201,0.7517997221608148
509,240,35.72810365046432,0.49565160599625624,0.655307645917077
510,238,21.11707259056956,0.3878114455102831,0.5069828666703635
511,248,34.15201759205724,0.39878797676380645,0.5830628488650806
512,244,64.08915571880263,0.7569048194405746,1.0828206462100027
513,243,51.17189077934263,0.6363837949921824,0.8959011640235041
514,242,42.36272356657737,0.5679621423191799,0.8218486209229544
515,252,26.90234298983753,0.33584965984396875,0.44202826580546306
516,233,52.381468569441324,0.5711004771435687,0.7489334790895112
517,232,33.50950335121705,0.46038614889297935,0.6349359522378004
518,251,83.49654529935673,0.8520248243316834,1.1866310524034405
519,251,70.77496487960205,0.5589203879104557,0.8008852313312488
520,252,22.96356173942209,0.40665258460473297,0.5451603995290885
521,248,40.734789144941566,0.4354176963540385,0.6097607395841493
522,244,41.991144355907345,0.5242608464688644,0.713156581521442
523,245,52.46948391982943,0.5896264763081374,0.8024937558706892
524,252,9.543117976208732,0.152252488207194,0.16396961161724471
525,235,21.549011797731346,0.22894043983149817,0.3147009229648151
526,229,54.20529939756243,0.49043613674012115,0.7084118627105147
527,247,48.06634920765534,0.6677515642404968,0.8628915202343261
528,243,25.75305468309777,0.3854364079665407,0.5177142041977125
529,238,48.169393906883315,0.5584243013495642,0.7444454309164183
530,235,19.73970932775141,0.26456104486714754,0.30650859727374735
531,232,68.12841949664917,0.7112724878984833,1.015480180288853
532,249,20.75732067579172,0.3359246577903818,0.44597049347579387
533,253,43.952068155605595,0.5099623308221632,0.6529391279148227
534,230,24.601898199977096,0.27535576315846355,0.37318724151268257
535,246,28.197006612962355,0.3869350702068633,0.5552151326320474
536,249,59.309812833454735,0.5796563950474817,0.7257383633651604
537,248,61.444750075955724,0.6754433758165296,0.9069022965473966
538,246,26.855050520168312,0.3768966324042987,0.5223434069338679
539,232,43.09712018430842,0.5484635589718201,0.7379166951990022
540,246,66.71222925288777,0.8014245234784255,1.1112241748373386
541,241,58.877368004044136,0.697524579236199,0.946973969158714
542,245,83.9004052275829,0.8124072943561226,1.2038417484297295
543,236,20.24728660569689,0.23817631535496378,0.32953235069482056
544,256,59.805907037288605,0.6068758021238678,0.785520887858252
545,244,70.15356055603493,0.820943510583164,1.1128390535719328
546,249,59.13218728510354,0.5978516980501929,0.7678966386933598
547,248,55.71472505956357,0.5970886734526186,0.755821970817
548,234,72.72972190778783,0.8246739515212094,1.1900338057036537
549,249,49.280926867649804,0.6296937714167589,0.8813073038408454
550,246,43.921056480096226,0.586172799749991,0.8086757921637304
551,238,37.21789149677418,0.5544118053032587,0.72083970448435
552,238,70.707810388024,0.6294548042819882,0.9115943892232048
553,238,20.51563594340716,0.3197532024778195,0.40912756361379277
554,244,25.65845421133681,0.33199211095055675,0.4957884262957025
555,249,74.49398968371408,0.8188977008573308,1.1498813505621663
556,249,7.01312943667821,0.10579396546418898,0.08410270397513846
557,244,22.362796752105492,0.3077276976881417,0.38425681202281026
558,243,45.22594654264056,0.5215891562536614,0.7251818295668706
559,241,44.08231308519542,0.5330289117459841,0.7149128715438324
560,241,24.37602315113627,0.42481219113369306,0.555159771739558
561,242,43.68155950117986,0.5830335846300262,0.7425893801534285
562,233,20.40923340555595,0.30854214309564654,0.4093432527910984
563,243,56.138671678593504,0.622678233455066,0.8556884627846995
564,237,68.10986759979694,0.7044710519337972,0.9642148096019033
565,253,35.32945380833643,0.556056497154753,0.7407117058924768
566,245,17.98956839223912,0.3235551054560416,0.40944124388700887
567,256,27.59796554548843,0.4005656481017946,0.5532047409633533
568,239,58.05104292775697,0.6622588396170068,0.8749406069483175
569,242,36.00440711273332,0.5044906831474634,0.7039102389696892
570,242,27.61930149548295,0.3530095342340803,0.48195664252336556
571,249,34.04337963197899,0.4367181368370658,0.614223363678544
572,250,60.85987990704808,0.715638786748207,0.9960483606083829
573,251,50.707280831268825,0.5798655841224208,0.8312195953171388
574,232,31.153363834180237,0.48892850109812624,0.6186826858213952
575,241,25.637042818719237,0.3656161010855904,0.4183628608998601
576,247,50.68539702464793,0.5054140012126266,0.6577928133306113
577,246,57.63403708106394,0.6513634720084858,0.924272234337178
578,250,28.000375351324106,0.3904691903931885,0.5910585195727732
579,250,58.942202398458186,0.700713388993526,0.9065966773600479
580,242,46.55637771859973,0.6481829021710073,0.8899493102167982
581,249,55.0228236719503,0.5744695432417173,0.7543111592392016
582,263,34.86207717795745,0.5250693380164844,0.6937609079702094
583,252,39.40975269334505,0.5276385575041933,0.7137005973552946
584,240,16.478492026903712,0.32103729087992894,0.4464842523716042
585,245,38.09927330378892,0.47789946892373647,0.6284237572328415
586,259,67.90414585622436,0.6984515853318009,0.9250209555264156
587,247,0.10052125736925213,0.13339699691919527,0.1582759188191641
588,238,25.144867973796927,0.2920807765317796,0.3473904413815103
589,254,52.07111454573264,0.4464452753357341,0.5570163628453398
590,234,37.5174229546371,0.5411874784583912,0.7369344664953388
591,247,29.799191095793255,0.42724530585153203,0.5480496192059624
592,254,51.17427200564997,0.45903364771054944,0.6089061902642079
593,242,55.8924864899087,0.6605860543523134,0.937230473375612
594,246,29.440989527921186,0.44794192349501083,0.5957963398921303
595,240,28.648384828614844,0.42822878791561864,0.5286650799582123
596,248,36.92462213654319,0.47615985120420357,0.6346399662980706
597,247,43.778565346358995,0.47940108969719003,0.5694384830968476
598,240,32.44039726904559,0.44940851335752513,0.5957091551031688
599,247,39.95695273726194,0.5923710039383983,0.7743955900258443
600,245,25.60928753721376,0.41500271458330973,0.5549945220808179
601,234,13.391149945313476,0.19635075631386661,0.2763944097737496
602,249,103.76923942306935,0.9452059728845217,1.3097774909414046
603,241,27.0400831201772,0.4426574361489786,0.5581381673365194
604,246,53.51898074454105,0.5546294943303334,0.7346171195633847
605,245,88.09390163810153,0.9429383058095915,1.3525264424796466
606,242,35.92329355747815,0.4694023792413284,0.6246553033932853
