asset,model,fold,target_name,train_samples,validation_samples,base_positive_rate,roc_auc,pr_auc,mcc,f1,precision,recall,accuracy,ppr,mean_realized_ret_buy,mean_realized_ret_sell,training_time,prediction_time
infy_ns,random_forest,4,TARGET_C,3685,940,0.5508819538670285,0.49651039606436326,0.523115757348003,0.007855804791880769,0.5307769929364279,0.536734693877551,0.5249500998003992,0.5053191489361702,0.5212765957446809,0.0033272433139365913,0.0011492239112047863,0.835873999982141,0.1223210000898689
infy_ns,xgboost,4,TARGET_C,3685,940,0.5508819538670285,0.5030849462805596,0.5309548826169811,0.037401110022575484,0.5378323108384458,0.5513626834381551,0.5249500998003992,0.5191489361702127,0.5074468085106383,0.0038443703964001776,0.0006776140492185733,0.33241969998925924,0.008425400010310113
infy_ns,logistic_regression,4,TARGET_D,3685,940,0.5720488466757123,0.522666801233118,0.5721049456202298,0.03682736072638726,0.6822995461422088,0.5651629072681704,0.8606870229007634,0.5531914893617021,0.8489361702127659,0.0027049000797564563,-7.753718151104593e-05,0.014556300011463463,0.003375199972651899
infy_ns,random_forest,4,TARGET_D,3685,940,0.5720488466757123,0.530458657516148,0.5888400796158478,0.05074409742518229,0.6541291905151267,0.5722460658082976,0.7633587786259542,0.55,0.7436170212765958,0.002873580627101113,0.000576212139117867,0.6156870999839157,0.17724709992762655
infy_ns,xgboost,4,TARGET_D,3685,940,0.5720488466757123,0.5240522240164416,0.5752350823726969,0.02117302843706206,0.6656274356975838,0.5625823451910409,0.8148854961832062,0.5436170212765957,0.8074468085106383,0.002914027733281745,-0.00035495616403182574,0.45098079997114837,0.008925499976612628
infy_ns,logistic_regression,4,TARGET_E,3685,940,0.5508819538670285,0.5175162204065672,0.5327494718418535,0.018590552664332544,0.6541764246682279,0.5371794871794872,0.8363273453093812,0.5287234042553192,0.8297872340425532,0.002727132394995255,0.00012710447359240445,0.016765100066550076,0.004494099994190037
infy_ns,random_forest,4,TARGET_E,3685,940,0.5508819538670285,0.49651039606436326,0.523115757348003,0.007855804791880769,0.5307769929364279,0.536734693877551,0.5249500998003992,0.5053191489361702,0.5212765957446809,0.0033272433139365913,0.0011492239112047863,0.7058508000336587,0.1809819999616593
infy_ns,xgboost,4,TARGET_E,3685,940,0.5508819538670285,0.5030849462805596,0.5309548826169811,0.037401110022575484,0.5378323108384458,0.5513626834381551,0.5249500998003992,0.5191489361702127,0.5074468085106383,0.0038443703964001776,0.0006776140492185733,0.3551280000247061,0.008422099985182285
infy_ns,logistic_regression,4,TARGET_F,3685,940,0.33351424694708276,0.5,0.41546391752577316,0.010300972472855309,0.23420667367219486,0.3946376340591485,0.33614594160009537,0.33614594160009537,0.019148936170212766,0.010154678263673252,-0.002003950032207339,0.03393350006081164,0.0033674999140203
infy_ns,random_forest,4,TARGET_F,3685,940,0.33351424694708276,0.5,0.36273236169839185,0.010349089803526458,0.2955252433658226,0.3480832874038413,0.33851881471876544,0.33851881471876544,0.14574468085106382,0.001606752861475205,-0.0013678962717800708,0.7757053999230266,0.19581720000132918
infy_ns,xgboost,4,TARGET_F,3685,940,0.33351424694708276,0.5,0.36997656243653176,-0.00011909086417708425,0.28111941413365094,0.3243284374293709,0.3320504339872816,0.3320504339872816,0.1148936170212766,0.004233180982464224,0.0031025845079463025,0.6463498000521213,0.012451999937184155
infy_ns,logistic_regression,5,TARGET_A,4625,940,0.5018378378378379,0.4900238989416183,0.5288057648350759,0.0077612902452641195,0.6304526748971193,0.5394366197183098,0.7584158415841584,0.5223404255319148,0.7553191489361702,0.005809640739352831,0.0037701924575142954,0.021699000033549964,0.003247500048018992
infy_ns,random_forest,5,TARGET_A,4625,940,0.5018378378378379,0.4987686354842381,0.5473626333681234,-0.007234656120641311,0.5322740814299901,0.5338645418326693,0.5306930693069307,0.498936170212766,0.5340425531914894,0.00580525048286926,0.004743729332804634,0.7366213999921456,0.15683049999643117
infy_ns,xgboost,5,TARGET_A,4625,940,0.5018378378378379,0.5017730738591101,0.5321848274332475,-0.007827968691524079,0.541015625,0.5337186897880539,0.5485148514851486,0.5,0.5521276595744681,0.003125596829901365,0.00800428606995247,0.4106458999449387,0.00951640005223453
infy_ns,logistic_regression,5,TARGET_B,4625,940,0.5334054054054054,0.5181119446896145,0.5718556121152973,-0.02916605489401821,0.42577675489067895,0.5425219941348973,0.3503787878787879,0.46914893617021275,0.3627659574468085,0.002737385318327697,0.006775527206375715,0.014881900046020746,0.004515499924309552
infy_ns,random_forest,5,TARGET_B,4625,940,0.5334054054054054,0.5361618306854957,0.5894088833013439,0.05868423552959735,0.5547738693467337,0.5910064239828694,0.5227272727272727,0.5287234042553192,0.4968085106382979,0.006405062518485254,0.004230073983163179,0.6712407999439165,0.14728180004749447
infy_ns,xgboost,5,TARGET_B,4625,940,0.5334054054054054,0.5194933252427185,0.5707919014333385,0.04643043558699144,0.5835694050991501,0.5819209039548022,0.5852272727272727,0.5308510638297872,0.5648936170212766,0.00648528175665096,0.0037855857637827347,0.3832434000214562,0.010303199989721179
infy_ns,logistic_regression,5,TARGET_C,4625,940,0.5472432432432432,0.4986695469969775,0.5735120412568295,-0.011954195297603668,0.5200803212851406,0.5704845814977973,0.477859778597786,0.49148936170212765,0.4829787234042553,0.004796602170712119,0.005790806182439294,0.018098499975167215,0.005715199979022145
infy_ns,random_forest,5,TARGET_C,4625,940,0.5472432432432432,0.5299977748521205,0.5949484146892436,0.023782700928917065,0.49137931034482757,0.5906735751295337,0.42066420664206644,0.4978723404255319,0.4106382978723404,0.004220512550838864,0.006070164883655229,0.6447993000037968,0.1295956999529153
