strategy,fold,trade_id,holding_period,exit_reason,net_return_pct,net_pnl,is_win
Candidate 1: Control Baseline (Fixed 10D),3,31,10,TIME_LIMIT_10D,5.56063813272211,9006.007552251882,1
Candidate 1: Control Baseline (Fixed 10D),3,32,10,TIME_LIMIT_10D,0.17045077304042838,291.4128211990561,1
Candidate 1: Control Baseline (Fixed 10D),3,33,10,TIME_LIMIT_10D,1.4639823053513386,2507.177812871766,1
Candidate 1: Control Baseline (Fixed 10D),3,34,10,TIME_LIMIT_10D,-1.630433074732397,-2833.1149041141375,0
Candidate 1: Control Baseline (Fixed 10D),3,35,10,TIME_LIMIT_10D,-1.6070290234469307,-2746.9179779429005,0
Candidate 1: Control Baseline (Fixed 10D),3,36,10,TIME_LIMIT_10D,-0.609380892635225,-1024.884389710291,0
Candidate 1: Control Baseline (Fixed 10D),3,37,10,TIME_LIMIT_10D,0.368595102737723,616.1422671840937,1
Candidate 1: Control Baseline (Fixed 10D),3,38,10,TIME_LIMIT_10D,-4.93416135127895,-8278.328078383158,0
Candidate 1: Control Baseline (Fixed 10D),3,39,10,TIME_LIMIT_10D,-6.980577420693604,-11133.843659838833,0
Candidate 1: Control Baseline (Fixed 10D),3,40,10,TIME_LIMIT_10D,-0.8223568154660545,-1220.0783083478839,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,1,10,TIME_LIMIT_10D,-1.4602118003025721,-1460.211800302572,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,2,10,TIME_LIMIT_10D,-1.1955328818479196,-1178.075569630679,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,3,10,TIME_LIMIT_10D,1.432289551926549,1394.5016375771975,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,4,10,TIME_LIMIT_10D,2.2416586763165234,2213.777245532377,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,5,10,PROFIT_TARGET,2.8970000000000073,2925.1006541367256,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,6,4,PROFIT_TARGET,2.896999999999995,3009.8408200870535,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,7,1,PROFIT_TARGET,2.897000000000006,3097.0359086449876,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,8,4,PROFIT_TARGET,2.897000000000003,3186.7570389184293,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,9,5,PROFIT_TARGET,2.8970000000000042,3279.077390335898,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,10,2,PROFIT_TARGET,2.897000000000003,3374.0722623339275,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,11,10,TIME_LIMIT_10D,-2.7154625357829474,-3254.2612337617934,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,12,1,PROFIT_TARGET,2.8970000000000047,3377.543187831664,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,13,6,PROFIT_TARGET,2.897000000000008,3475.390613983151,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,14,10,TIME_LIMIT_10D,-0.9280415450243225,-1145.5795702905245,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,15,10,PROFIT_TARGET,2.897000000000009,3542.885239918928,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,16,5,PROFIT_TARGET,2.8969999999999976,3645.5226253193655,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,17,2,PROFIT_TARGET,2.897,3751.1334157748706,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,18,1,PROFIT_TARGET,2.897000000000009,3859.803750829881,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,19,1,PROFIT_TARGET,2.897000000000011,3971.6222654914254,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,20,10,TIME_LIMIT_10D,-1.1772937585812804,-1660.760458631655,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,21,10,TIME_LIMIT_10D,-1.422472575134336,-1983.0003887257149,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,22,10,TIME_LIMIT_10D,0.08649803664280162,118.86748331743188,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,23,10,TIME_LIMIT_10D,-0.3908601907177767,-537.5931811037717,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,24,3,PROFIT_TARGET,2.896999999999998,3968.989927309882,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,25,10,TIME_LIMIT_10D,0.691444796018695,974.7465951177426,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,26,10,TIME_LIMIT_10D,-3.692143727989164,-5240.8941197876375,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,27,6,PROFIT_TARGET,2.897000000000009,3960.3812717143774,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,28,10,TIME_LIMIT_10D,-8.496832915899079,-11952.212174178729,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,29,2,PROFIT_TARGET,2.8970000000000082,3728.8579304699833,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,30,2,PROFIT_TARGET,2.896999999999994,3836.8829447156804,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,31,10,TIME_LIMIT_10D,-0.7402029429766466,-1008.7500637737508,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,32,1,PROFIT_TARGET,2.8970000000000034,3918.8139542765807,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,33,3,PROFIT_TARGET,2.897000000000003,4032.3419945319724,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,34,9,PROFIT_TARGET,2.8970000000000056,4149.158942113568,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,35,4,PROFIT_TARGET,2.897000000000006,4269.3600766665995,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,36,10,TIME_LIMIT_10D,-0.40450861019612283,-613.4014137632106,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,37,7,PROFIT_TARGET,2.897000000000001,4375.273199130904,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,38,3,PROFIT_TARGET,2.897,4502.024863709724,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,39,2,PROFIT_TARGET,2.8969999999999962,4632.448524011389,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,40,2,PROFIT_TARGET,2.8970000000000007,4766.650557752006,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,41,10,TIME_LIMIT_10D,-4.141312660980352,-7011.413054342979,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,42,6,PROFIT_TARGET,2.8970000000000025,4701.6197882257675,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,43,10,TIME_LIMIT_10D,0.1704507730404284,284.6431248530707,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,44,4,PROFIT_TARGET,2.89700000000001,4846.071824817674,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,45,10,PROFIT_TARGET,2.8970000000000042,4986.462525582632,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,46,10,TIME_LIMIT_10D,-1.630433074732397,-2887.684582057925,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,47,10,TIME_LIMIT_10D,-1.6070290234469309,-2799.8273848916506,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,48,10,TIME_LIMIT_10D,-0.609380892635225,-1044.6250684222239,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,49,10,TIME_LIMIT_10D,0.36859510273772306,628.0100121311714,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,50,10,TIME_LIMIT_10D,-4.93416135127895,-8437.78002877683,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,51,10,TIME_LIMIT_10D,-6.9805774206936055,-11348.296755938678,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,52,1,PROFIT_TARGET,2.897000000000012,4380.881140632283,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,53,5,PROFIT_TARGET,2.8970000000000065,4507.795267276393,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,3,54,4,TIME_LIMIT_10D,-4.646591255297585,-7439.656290353657,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,1,5,STOP_LOSS,-4.027206155427826,-4027.206155427826,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,2,5,STOP_LOSS,-4.302974499712454,-4129.684845793545,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,3,10,TIME_LIMIT_10D,-1.19553288184792,-1098.0145677918247,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,4,2,STOP_LOSS,-2.2900899253283957,-2078.144265293768,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,5,10,TIME_LIMIT_10D,2.8360222067694267,2514.614396764236,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,6,5,STOP_LOSS,-2.787572629188904,-2541.7523366092687,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,7,10,TIME_LIMIT_10D,4.76033798338021,4219.554649783939,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,8,10,TIME_LIMIT_10D,5.692558273690297,5286.073571975215,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,9,10,TIME_LIMIT_10D,4.362174605540603,4281.275479701496,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,10,10,TIME_LIMIT_10D,6.017770477866668,6163.804672521937,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,11,6,STOP_LOSS,-3.877817270430438,-4210.941961870553,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,12,10,TIME_LIMIT_10D,6.56807190718513,6855.7257813580645,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,13,10,TIME_LIMIT_10D,3.0932781185765608,3440.8173317347932,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,14,4,STOP_LOSS,-3.0740395988120843,-3525.1893930093242,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,15,3,STOP_LOSS,-3.6145372932672344,-4017.5919018957234,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,16,8,STOP_LOSS,-3.8419743160245297,-4116.0354242243175,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,17,10,TIME_LIMIT_10D,7.979248126510536,8220.006381741405,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,18,10,TIME_LIMIT_10D,15.128936161178363,16829.021831184546,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,19,10,TIME_LIMIT_10D,3.9856274372890867,5104.246915736797,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,20,10,TIME_LIMIT_10D,-1.1772937585812806,-1567.8089284970633,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,21,5,STOP_LOSS,-4.202517691360966,-5530.629743349849,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,22,10,TIME_LIMIT_10D,3.9250054546953588,4948.33843028427,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,23,6,STOP_LOSS,-3.6510396667920024,-4783.609693464803,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,24,10,TIME_LIMIT_10D,6.407655389897446,8088.823619045863,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,25,10,TIME_LIMIT_10D,2.2780250158604725,3059.9729085082454,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,26,3,STOP_LOSS,-2.662428370110918,-3657.794968100922,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,27,10,TIME_LIMIT_10D,4.469008620260808,5976.310117763506,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,28,10,TIME_LIMIT_10D,6.998503385693311,9777.201900420883,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,29,5,STOP_LOSS,-4.33051950184427,-6473.320477224101,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,30,10,TIME_LIMIT_10D,6.380214402512265,9124.221053077543,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,31,10,TIME_LIMIT_10D,1.8142391905256152,2760.0435246466004,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,32,10,TIME_LIMIT_10D,7.159608395792167,11089.684113030982,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,33,5,STOP_LOSS,-3.47769222678382,-5772.343529765115,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,34,10,TIME_LIMIT_10D,2.098806568905311,3362.4910462257867,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,35,10,TIME_LIMIT_10D,0.45335031009555604,741.5548924737059,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,36,10,TIME_LIMIT_10D,9.355339000595063,15372.105008990335,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,37,10,STOP_LOSS,-3.562523918613273,-6401.35029571574,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,38,10,TIME_LIMIT_10D,-0.027877156191970398,-48.30678211828804,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,39,10,TIME_LIMIT_10D,0.62661494247511,1085.523679098264,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,40,10,TIME_LIMIT_10D,0.17045077304042838,297.13266142532797,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,41,10,TIME_LIMIT_10D,1.4639823053513386,2556.3886075426176,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,42,10,TIME_LIMIT_10D,-1.6304330747323976,-2888.723180124525,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,43,10,TIME_LIMIT_10D,-1.6070290234469309,-2800.8343838301175,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,44,10,TIME_LIMIT_10D,-0.6093808926352249,-1045.0007831325925,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,45,10,TIME_LIMIT_10D,0.3685951027377231,628.2358851328341,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,46,9,STOP_LOSS,-2.6296755070864335,-4498.556564960425,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,47,8,STOP_LOSS,-2.3059837535869825,-3841.08470838648,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,48,7,STOP_LOSS,-3.1087963945900814,-5058.920857034909,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,49,2,STOP_LOSS,-3.702729280356434,-5838.105205509999,0
Candidate 3: ATR Protective Stop (1.5x ATR14),3,50,10,TIME_LIMIT_10D,0.5772331794886547,876.4259366040061,1
Candidate 3: ATR Protective Stop (1.5x ATR14),3,51,1,TIME_LIMIT_10D,-0.2060960957581527,-314.7265520225846,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,1,5,TRAILING_STOP,-4.027206155427826,-4027.206155427826,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,2,5,TRAILING_STOP,-0.2941699793018675,-282.32314778800196,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,3,10,TIME_LIMIT_10D,-1.19553288184792,-1144.0110419751034,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,4,2,TRAILING_STOP,-2.2900899253283953,-2165.1989473094586,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,5,10,TIME_LIMIT_10D,2.8360222067694267,2619.953068558248,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,6,5,TRAILING_STOP,-2.485632647560055,-2361.381185196015,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,7,10,TIME_LIMIT_10D,4.760337983380211,4409.969138562636,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,8,7,TRAILING_STOP,0.5700193815353436,553.2026795993426,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,9,8,TRAILING_STOP,4.486979391530614,4379.426693347616,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,10,10,TIME_LIMIT_10D,4.362174605540604,4448.651711660589,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,11,5,TRAILING_STOP,0.20932272148760475,222.78443905505821,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,12,4,TRAILING_STOP,-3.238362900638435,-3453.839269220137,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,13,3,TRAILING_STOP,-4.206304492002846,-4340.90741283359,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,14,10,TIME_LIMIT_10D,5.900493041586456,5833.175530267388,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,15,10,TIME_LIMIT_10D,3.0932781185765608,3238.4238871369175,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,16,4,TRAILING_STOP,-3.0740395988120843,-3317.833071727563,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,17,3,TRAILING_STOP,-3.134063967686135,-3278.634794412854,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,18,8,TRAILING_STOP,-3.3502317198366556,-3394.932257660452,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,19,10,TIME_LIMIT_10D,7.9792481265105355,7814.821345416192,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,20,2,TRAILING_STOP,-2.2489587444570183,-2378.36700636891,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,21,10,TIME_LIMIT_10D,3.985627437289088,4120.173220172048,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,22,10,TIME_LIMIT_10D,-1.1772937585812806,-1265.543079748873,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,23,5,TRAILING_STOP,-4.202517691360966,-4464.351536165396,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,24,10,TIME_LIMIT_10D,3.9250054546953588,3994.3231237398772,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,25,6,TRAILING_STOP,-1.9644795172085165,-2077.640922500613,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,26,10,TIME_LIMIT_10D,6.407655389897446,6643.632358208881,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,27,5,TRAILING_STOP,1.3564704063478032,1496.5445237372053,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,28,3,TRAILING_STOP,-2.399708151725612,-2683.4235321483284,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,29,10,TIME_LIMIT_10D,4.469008620260808,4877.453142871307,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,30,10,TIME_LIMIT_10D,6.99850338569331,7979.479511270946,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,31,5,TRAILING_STOP,-3.899576406385816,-4757.343650462779,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,32,10,TIME_LIMIT_10D,6.380214402512265,7480.104499264824,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,33,10,TIME_LIMIT_10D,1.8142391905256152,2262.704275441925,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,34,1,TRAILING_STOP,-0.665730538417886,-845.3571942754676,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,35,10,TIME_LIMIT_10D,4.610699695894754,5815.776556391232,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,36,4,TRAILING_STOP,-2.3776695622437964,-3137.389804540104,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,37,10,TIME_LIMIT_10D,2.0988065689053106,2703.5759123352545,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,38,7,TRAILING_STOP,-1.0859071918431722,-1428.1687589670692,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,39,7,TRAILING_STOP,0.5338506537571586,694.4880390004955,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,40,10,TIME_LIMIT_10D,9.355339000595063,12235.36241979496,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,41,2,TRAILING_STOP,0.6698257947589997,957.9860125200111,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,42,10,TRAILING_STOP,-3.8645051526696763,-5564.043385625841,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,43,10,TIME_LIMIT_10D,5.56063813272211,7696.708111696114,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,44,10,TIME_LIMIT_10D,0.1704507730404284,249.04702908162676,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,45,10,TIME_LIMIT_10D,1.4639823053513383,2142.6826146697567,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,46,6,TRAILING_STOP,-1.6828526329635334,-2499.0791347809277,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,47,10,TIME_LIMIT_10D,3.3001144378477405,4818.2817435378565,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,48,10,TIME_LIMIT_10D,-1.6070290234469307,-2423.7493973845217,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,49,10,TIME_LIMIT_10D,-0.6093808926352249,-904.3090991050904,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,50,10,TIME_LIMIT_10D,0.36859510273772306,543.6545469438922,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,51,5,TRAILING_STOP,-0.4079063052375427,-603.8536943368906,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,52,3,TRAILING_STOP,-1.1470039295311467,-1691.0680230103053,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,53,1,TRAILING_STOP,-2.0256948570315068,-2952.29692181116,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,54,8,TRAILING_STOP,-2.3059837535869825,-3292.7172850661746,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,55,6,TRAILING_STOP,-1.725403545742469,-2406.8933692063,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,56,1,TRAILING_STOP,-3.235716899717104,-4435.861222408536,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,57,2,TRAILING_STOP,-3.702729280356433,-4911.843005441559,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,58,9,TRAILING_STOP,1.4291984860556337,1825.6984327256541,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),3,59,2,TIME_LIMIT_10D,-0.12033068276669379,-155.91068146976227,0
Candidate 5: Model Probability Deterioration,3,1,10,PROB_DETERIORATION,-1.4602118003025721,-1460.211800302572,0
Candidate 5: Model Probability Deterioration,3,2,7,PROB_DETERIORATION,-0.7205426081557945,-710.0211599652957,0
Candidate 5: Model Probability Deterioration,3,3,1,PROB_DETERIORATION,-0.6673705112879782,-652.8870164848984,0
Candidate 5: Model Probability Deterioration,3,4,3,PROB_DETERIORATION,1.015845516914864,987.1669791938931,1
Candidate 5: Model Probability Deterioration,3,5,1,PROB_DETERIORATION,-1.5130698908806606,-1485.2906388638764,0
Candidate 5: Model Probability Deterioration,3,6,1,PROB_DETERIORATION,-0.3648678308590312,-352.7496812452719,0
Candidate 5: Model Probability Deterioration,3,7,1,PROB_DETERIORATION,0.32678344169626194,314.7774398850957,1
Candidate 5: Model Probability Deterioration,3,8,10,TIME_LIMIT_10D,3.786099076943858,3658.915835602567,1
Candidate 5: Model Probability Deterioration,3,9,8,PROB_DETERIORATION,4.334884170942289,4347.875816974134,1
Candidate 5: Model Probability Deterioration,3,10,2,PROB_DETERIORATION,2.0739776546979227,2170.3673377522996,1
Candidate 5: Model Probability Deterioration,3,11,5,PROB_DETERIORATION,3.095848619556115,3306.9218172879937,1
Candidate 5: Model Probability Deterioration,3,12,1,PROB_DETERIORATION,1.6960089878652564,1867.7276070844594,1
Candidate 5: Model Probability Deterioration,3,13,10,PROB_DETERIORATION,-2.7154625357829474,-3041.116893192071,0
Candidate 5: Model Probability Deterioration,3,14,1,PROB_DETERIORATION,3.329767445943118,3627.8307678594483,1
Candidate 5: Model Probability Deterioration,3,15,2,PROB_DETERIORATION,1.2729762678523417,1433.1078531322582,1
Candidate 5: Model Probability Deterioration,3,16,4,PROB_DETERIORATION,-3.049293437734989,-3476.573066377281,0
Candidate 5: Model Probability Deterioration,3,17,1,PROB_DETERIORATION,0.30119804828936003,332.931796349629,1
Candidate 5: Model Probability Deterioration,3,18,1,PROB_DETERIORATION,0.24896944252461314,276.02936605875976,1
Candidate 5: Model Probability Deterioration,3,19,9,PROB_DETERIORATION,4.418873308921231,4911.348005772403,1
Candidate 5: Model Probability Deterioration,3,20,2,PROB_DETERIORATION,2.348017520928021,2725.0187447204985,1
Candidate 5: Model Probability Deterioration,3,21,1,PROB_DETERIORATION,2.836775039242747,3369.5545566684336,1
Candidate 5: Model Probability Deterioration,3,22,1,PROB_DETERIORATION,2.3021056590888227,2812.0387221769192,1
Candidate 5: Model Probability Deterioration,3,23,1,PROB_DETERIORATION,0.7776156947892688,971.7300529875421,1
Candidate 5: Model Probability Deterioration,3,24,3,PROB_DETERIORATION,0.25703592557729477,323.6968882721262,1
Candidate 5: Model Probability Deterioration,3,25,1,PROB_DETERIORATION,0.8941676026764437,1128.9598247267922,1
Candidate 5: Model Probability Deterioration,3,26,9,PROB_DETERIORATION,-1.3086627341458783,-1667.0681490963655,0
Candidate 5: Model Probability Deterioration,3,27,2,PROB_DETERIORATION,1.6157842137011362,2031.3652223630243,1
Candidate 5: Model Probability Deterioration,3,28,10,TIME_LIMIT_10D,-2.3052290081147753,-2944.963396764909,0
Candidate 5: Model Probability Deterioration,3,29,2,PROB_DETERIORATION,3.4452761619297667,4299.928001573697,1
Candidate 5: Model Probability Deterioration,3,30,2,PROB_DETERIORATION,1.0061715659424952,1299.0319956221124,1
Candidate 5: Model Probability Deterioration,3,31,1,PROB_DETERIORATION,1.1099099882226022,1447.3830351535491,1
Candidate 5: Model Probability Deterioration,3,32,1,PROB_DETERIORATION,0.13270523763613962,174.97560589401417,1
Candidate 5: Model Probability Deterioration,3,33,6,PROB_DETERIORATION,4.547481331039327,6003.939623667164,1
Candidate 5: Model Probability Deterioration,3,34,2,PROB_DETERIORATION,-1.2475027716141749,-1721.9497958610177,0
Candidate 5: Model Probability Deterioration,3,35,2,PROB_DETERIORATION,3.442089597764484,4691.905147024456,1
Candidate 5: Model Probability Deterioration,3,36,1,PROB_DETERIORATION,-1.1170727918064818,-1575.0915869799196,0
Candidate 5: Model Probability Deterioration,3,37,10,PROB_DETERIORATION,6.380214402512265,8895.716324126712,1
Candidate 5: Model Probability Deterioration,3,38,1,PROB_DETERIORATION,-0.22425889561540402,-332.62599943567176,0
Candidate 5: Model Probability Deterioration,3,39,9,PROB_DETERIORATION,6.856765810684781,10147.306822669303,1
Candidate 5: Model Probability Deterioration,3,40,2,PROB_DETERIORATION,0.5120234659852736,809.698558676477,1
Candidate 5: Model Probability Deterioration,3,41,10,TIME_LIMIT_10D,2.09880656890531,3335.983792510315,1
Candidate 5: Model Probability Deterioration,3,42,6,PROB_DETERIORATION,1.6659122191191569,2703.487068221448,1
Candidate 5: Model Probability Deterioration,3,43,3,PROB_DETERIORATION,1.198029828818774,1976.5835471028274,1
Candidate 5: Model Probability Deterioration,3,44,4,PROB_DETERIORATION,5.778643347551493,9648.182133109449,1
Candidate 5: Model Probability Deterioration,3,45,1,PROB_DETERIORATION,0.16453150879790215,290.58063952204094,1
Candidate 5: Model Probability Deterioration,3,46,10,TIME_LIMIT_10D,-4.141312660980353,-7326.04495184724,0
Candidate 5: Model Probability Deterioration,3,47,4,PROB_DETERIORATION,1.0746549574505002,1822.3512249935957,1
Candidate 5: Model Probability Deterioration,3,48,10,TIME_LIMIT_10D,0.1704507730404284,292.1489160136978,1
Candidate 5: Model Probability Deterioration,3,49,10,PROB_DETERIORATION,1.4639823053513386,2513.510823821133,1
