asset,model,fold,train_samples,validation_samples,base_positive_rate,precision_floor_C,training_time,prediction_time,roc_auc,tau_A,accuracy_A,precision_A,recall_A,f1_A,mcc_A,youden_j_A,ppr_A,tau_B,accuracy_B,precision_B,recall_B,f1_B,mcc_B,youden_j_B,ppr_B,tau_C,accuracy_C,precision_C,recall_C,f1_C,mcc_C,youden_j_C,ppr_C,fallback_C,tau_D,accuracy_D,precision_D,recall_D,f1_D,mcc_D,youden_j_D,ppr_D,tau_E,accuracy_E,precision_E,recall_E,f1_E,mcc_E,youden_j_E,ppr_E
reliance_ns,random_forest,4,3685,939,0.5047489823609227,0.5297489823609227,0.4763887000735849,0.09774969995487481,0.5241851760784635,0.5,0.516506922257721,0.5516431924882629,0.4718875502008032,0.5086580086580087,0.03887668261125636,0.038780974237084376,0.4536741214057508,0.21,0.5303514376996805,0.5303514376996805,1.0,0.6931106471816284,0.0,0.0,1.0,0.53,0.5005324813631523,0.5463258785942492,0.3433734939759036,0.4217016029593095,0.022633008947302784,0.021378029123295894,0.3333333333333333,False,0.53,0.5005324813631523,0.5463258785942492,0.3433734939759036,0.4217016029593095,0.022633008947302784,0.021378029123295894,0.3333333333333333,0.53,0.5005324813631523,0.5463258785942492,0.3433734939759036,0.4217016029593095,0.022633008947302784,0.021378029123295894,0.3333333333333333
reliance_ns,xgboost,4,3685,939,0.5047489823609227,0.5297489823609227,0.32120599993504584,0.005767400027252734,0.5050997641359087,0.5,0.4984025559105431,0.5323741007194245,0.4457831325301205,0.4852459016393443,0.0036223293643720005,0.003606261781821163,0.4440894568690096,0.2,0.5303514376996805,0.5303514376996805,1.0,0.6931106471816284,0.0,0.0,1.0,0.52,0.4952076677316294,0.5346820809248555,0.3714859437751004,0.43838862559241704,0.006628186735055633,0.006406578695735354,0.36847710330138445,False,0.53,0.4994675186368477,0.5448717948717948,0.3413654618473896,0.41975308641975306,0.02052354850171099,0.01936999699478187,0.33226837060702874,0.53,0.4994675186368477,0.5448717948717948,0.3413654618473896,0.41975308641975306,0.02052354850171099,0.01936999699478187,0.33226837060702874
reliance_ns,logistic_regression,5,4624,939,0.5099480968858131,0.5349480968858131,0.014083500020205975,0.0012788999592885375,0.5353056554429553,0.5,0.5239616613418531,0.5261627906976745,0.7494824016563147,0.6182749786507259,0.03904143803613703,0.03457012095456036,0.7326943556975506,0.2,0.5143769968051118,0.5143769968051118,1.0,0.679324894514768,0.0,0.0,1.0,0.53,0.5218317358892439,0.5406698564593302,0.46790890269151136,0.5016648168701443,0.047121239741238385,0.04685627111256402,0.44515441959531415,False,0.53,0.5218317358892439,0.5406698564593302,0.46790890269151136,0.5016648168701443,0.047121239741238385,0.04685627111256402,0.44515441959531415,0.53,0.5218317358892439,0.5406698564593302,0.46790890269151136,0.5016648168701443,0.047121239741238385,0.04685627111256402,0.44515441959531415
reliance_ns,random_forest,5,4624,939,0.5099480968858131,0.5349480968858131,0.5960966000566259,0.053196299937553704,0.5189808761033016,0.5,0.5239616613418531,0.5293159609120521,0.6728778467908902,0.5925250683682771,0.04108398807109115,0.03910591696632881,0.6538871139510117,0.21,0.5143769968051118,0.5143769968051118,1.0,0.679324894514768,0.0,0.0,1.0,0.38,0.5175718849840255,0.5164473684210527,0.9751552795031055,0.6752688172043011,0.024075396464329938,0.008050016345210853,0.9712460063897763,True,0.3,0.5154419595314164,0.5149253731343284,1.0,0.6798029556650246,0.03360390318854502,0.002192982456140302,0.9989350372736954,0.63,0.49307774227902024,0.547945205479452,0.08281573498964803,0.14388489208633093,0.01950025344332073,0.01044731393701645,0.0777422790202343
reliance_ns,xgboost,5,4624,939,0.5099480968858131,0.5349480968858131,0.33611320005729795,0.005018600029870868,0.5183611201917839,0.5,0.5197018104366348,0.5243161094224924,0.7142857142857143,0.6047326906222612,0.0304310546456855,0.027882205513784508,0.7007454739084132,0.2,0.5143769968051118,0.5143769968051118,1.0,0.679324894514768,0.0,0.0,1.0,0.22,0.5154419595314164,0.5149253731343284,1.0,0.6798029556650246,0.03360390318854502,0.002192982456140302,0.9989350372736954,True,0.22,0.5154419595314164,0.5149253731343284,1.0,0.6798029556650246,0.03360390318854502,0.002192982456140302,0.9989350372736954,0.22,0.5154419595314164,0.5149253731343284,1.0,0.6798029556650246,0.03360390318854502,0.002192982456140302,0.9989350372736954
tcs_ns,logistic_regression,1,524,841,0.5,0.525,0.015437399968504906,0.0021544001065194607,0.507387991258959,0.5,0.5005945303210464,0.49115646258503404,0.8869778869778869,0.6322241681260946,0.03798450844689712,0.02522673490415417,0.8739595719381689,0.33,0.4839476813317479,0.4837935174069628,0.9901719901719902,0.65,-0.003147851178217711,-0.0006114199662586861,0.990487514863258,0.33,0.4839476813317479,0.4837935174069628,0.9901719901719902,0.65,-0.003147851178217711,-0.0006114199662586861,0.990487514863258,False,0.33,0.4839476813317479,0.4837935174069628,0.9901719901719902,0.65,-0.003147851178217711,-0.0006114199662586861,0.990487514863258,0.33,0.4839476813317479,0.4837935174069628,0.9901719901719902,0.65,-0.003147851178217711,-0.0006114199662586861,0.990487514863258
tcs_ns,random_forest,1,524,841,0.5,0.525,0.5385706000961363,0.06291829992551357,0.5093864287412675,0.5,0.5053507728894173,0.4900662251655629,0.5454545454545454,0.5162790697674419,0.013229250509533587,0.01319648093841641,0.5386444708680143,0.24,0.4839476813317479,0.48390941597139453,0.9975429975429976,0.651685393258427,-0.0015682876285819157,-0.00015285499156458826,0.9976218787158145,0.32,0.4839476813317479,0.48363636363636364,0.9803439803439803,0.6477272727272727,-0.004473265919509768,-0.0012228399325173722,0.9809750297265161,False,0.66,0.5089179548156956,0.4166666666666667,0.036855036855036855,0.06772009029345373,-0.028470806458625163,-0.011532059919156692,0.04280618311533888,0.64,0.5089179548156956,0.453125,0.07125307125307126,0.12314225053078556,-0.017701245291154646,-0.009392090037251319,0.07609988109393578
tcs_ns,xgboost,1,524,841,0.5,0.525,0.2615463000256568,0.004393099923618138,0.4967617386972226,0.5,0.4839476813317479,0.4679334916864608,0.48402948402948404,0.4758454106280193,-0.0320830240178919,-0.032099548228580466,0.5005945303210464,0.2,0.4803804994054697,0.48157248157248156,0.9631449631449631,0.6420966420966421,-0.026096627549443138,-0.009205267269783435,0.9678953626634959,0.4,0.4839476813317479,0.47700170357751276,0.687960687960688,0.5633802816901409,-0.021129513944219167,-0.019412583928712923,0.6979785969084423,False,0.54,0.5041617122473246,0.4857142857142857,0.4176904176904177,0.44914134742404227,0.002984602552227729,0.0029438739116158796,0.4161712247324614,0.54,0.5041617122473246,0.4857142857142857,0.4176904176904177,0.44914134742404227,0.002984602552227729,0.0029438739116158796,0.4161712247324614
tcs_ns,logistic_regression,2,1365,842,0.4901098901098901,0.5151098901098901,0.02139589993748814,0.004849500022828579,0.5450354770190265,0.5,0.501187648456057,0.5370370370370371,0.26605504587155965,0.3558282208588957,0.022597017417453878,0.01974962715234782,0.25653206650831356,0.26,0.5190023752969121,0.5184743742550656,0.9977064220183486,0.6823529411764706,0.022076897815786038,0.0026325303927328125,0.996437054631829,0.59,0.4821852731591449,0.0,0.0,0.0,0.0,0.0,0.0,True,0.78,0.4821852731591449,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.4821852731591449,0.0,0.0,0.0,0.0,0.0,0.0
tcs_ns,random_forest,2,1365,842,0.4901098901098901,0.5151098901098901,0.39399110001977533,0.07550199993420392,0.5221533646676007,0.5,0.517814726840855,0.5433526011560693,0.43119266055045874,0.48081841432225064,0.042686228661881716,0.042030098974104035,0.41092636579572445,0.24,0.5190023752969121,0.5184304399524375,1.0,0.682850430696946,0.03573404911135461,0.0024630541871921707,0.998812351543943,0.44,0.5154394299287411,0.5252707581227437,0.6674311926605505,0.5878787878787879,0.020695322094906102,0.019647941429023374,0.6579572446555819,True,0.6,0.49643705463182897,0.5909090909090909,0.08944954128440367,0.1553784860557769,0.042660980146049396,0.02294707823021648,0.07838479809976247,0.6,0.49643705463182897,0.5909090909090909,0.08944954128440367,0.1553784860557769,0.042660980146049396,0.02294707823021648,0.07838479809976247
tcs_ns,xgboost,2,1365,842,0.4901098901098901,0.5151098901098901,0.37344560003839433,0.005417100037448108,0.5284720025308446,0.5,0.5190023752969121,0.5488958990536278,0.39908256880733944,0.46215139442231074,0.048334051351077885,0.046865820038866524,0.37648456057007124,0.2,0.5344418052256532,0.5268948655256723,0.9885321100917431,0.6874003189792663,0.10608875255634546,0.03533013964839338,0.9714964370546318,0.36,0.5095011876484561,0.5179968701095462,0.7591743119266054,0.6158139534883721,0.0006467275564723108,0.0005536222714330741,0.7589073634204275,True,0.36,0.5095011876484561,0.5179968701095462,0.7591743119266054,0.6158139534883721,0.0006467275564723108,0.0005536222714330741,0.7589073634204275,0.36,0.5095011876484561,0.5179968701095462,0.7591743119266054,0.6158139534883721,0.0006467275564723108,0.0005536222714330741,0.7589073634204275
tcs_ns,logistic_regression,3,2207,841,0.5006796556411418,0.5256796556411418,0.011403500102460384,0.0015350000467151403,0.512461200353445,0.5,0.5005945303210464,0.5201900237529691,0.5011441647597255,0.5104895104895105,0.0011432843938434713,0.0011441647597254523,0.5005945303210464,0.3,0.5231866825208086,0.5215311004784688,0.9977116704805492,0.6849960722702279,0.04947430781440703,0.007612660579559116,0.9940546967895363,0.47,0.5267538644470868,0.5320197044334976,0.7414187643020596,0.6195028680688337,0.04021222213272552,0.035973219747604146,0.7241379310344828,True,0.45,0.5053507728894173,0.5152838427947598,0.8100686498855835,0.6298932384341637,-0.018328950578943,-0.014188775856990743,0.816884661117717,0.47,0.5267538644470868,0.5320197044334976,0.7414187643020596,0.6195028680688337,0.04021222213272552,0.035973219747604146,0.7241379310344828
tcs_ns,random_forest,3,2207,841,0.5006796556411418,0.5256796556411418,0.39902460004668683,0.041715399944223464,0.5084821125133109,0.5,0.5136741973840666,0.5419161676646707,0.41418764302059496,0.4695201037613489,0.036222114376683705,0.03547477173346625,0.3971462544589774,0.27,0.5208085612366231,0.5202380952380953,1.0,0.6844166014095536,0.03588478866483733,0.0024752475247524774,0.9988109393579072,0.52,0.5065398335315101,0.5436507936507936,0.3135011441647597,0.397677793904209,0.03146185733137136,0.028847678818225087,0.29964328180737215,True,0.31,0.5208085612366231,0.5203349282296651,0.9954233409610984,0.6834249803613511,0.0185160541894693,0.0028490835353558452,0.9940546967895363,0.46,0.5124851367419738,0.5262135922330097,0.620137299771167,0.569327731092437,0.016588777705370577,0.016176903731563108,0.6123662306777645
tcs_ns,xgboost,3,2207,841,0.5006796556411418,0.5256796556411418,0.2881530000595376,0.004266500007361174,0.526955842037293,0.5,0.5124851367419738,0.5348837209302325,0.47368421052631576,0.5024271844660194,0.028207641616138934,0.02813965607087021,0.460166468489893,0.2,0.5231866825208086,0.5215311004784688,0.9977116704805492,0.6849960722702279,0.04947430781440703,0.007612660579559116,0.9940546967895363,0.35,0.5291319857312723,0.5281207133058985,0.8810068649885584,0.660377358490566,0.04341104401155579,0.029521716473706938,0.8668252080856124,True,0.8,0.47919143876337694,0.0,0.0,0.0,-0.03588478866483733,-0.0024752475247524753,0.0011890606420927466,0.35,0.5291319857312723,0.5281207133058985,0.8810068649885584,0.660377358490566,0.04341104401155579,0.029521716473706938,0.8668252080856124
