date,portfolio_equity
2007-02-06,152886.404279786
2007-02-07,153073.03106902345
2007-02-08,153030.50748736644
2007-02-09,152626.5449965719
2007-02-12,151880.04072335875
2007-02-13,151811.5317901277
2007-02-14,176415.2453065984
2007-02-15,122778.41962006329
2007-02-19,153100.74281453431
2007-02-20,153061.13750104993
2007-02-21,152686.67078209616
2007-02-22,151997.75149950548
2007-02-23,151299.22848696422
2007-02-26,151144.402221946
2007-02-27,151724.1019685345
2007-02-28,153932.42868151626
2007-03-01,152032.31068809904
2007-03-02,151042.0913559917
2007-03-05,174895.17414746387
2007-03-06,150771.65829215595
2007-03-07,150320.67454547787
2007-03-08,152470.08035295285
2007-03-09,152409.88678057978
2007-03-12,152177.6535844239
2007-03-13,153102.62481143977
2007-03-14,150390.95059063405
2007-03-15,151270.28878726915
2007-03-16,150938.6141416903
2007-03-19,152227.13728090888
2007-03-20,152633.61508877834
2007-03-21,153205.706153368
2007-03-22,155593.56695440662
2007-03-23,154884.20995659396
2007-03-26,153294.9765113992
2007-03-28,151792.03950294142
2007-03-29,151933.43143429927
2007-03-30,152185.0514501818
2007-04-02,150283.4247211806
2007-04-03,150428.84022258047
2007-04-04,150640.61393759437
2007-04-05,151039.0363317936
2007-04-09,152310.46006674645
2007-04-10,152471.94584749418
2007-04-11,152052.30325173598
2007-04-12,151592.02273260127
2007-04-13,153504.17722448747
2007-04-16,126705.27633124824
2007-04-17,153084.8454531541
2007-04-18,153027.22564216514
2007-04-19,152930.84392441408
2007-04-20,153239.89563790025
2007-04-23,153033.5124628066
2007-04-24,152552.64741466212
2007-04-25,126888.78411172403
2007-04-26,152479.3131097671
2007-04-27,152479.3131097671
2007-04-30,152479.3131097671
2007-05-03,152479.3131097671
2007-05-04,182944.67986909856
2007-05-07,177270.44540520513
2007-05-08,171901.44314193638
2007-05-09,152354.26825030966
2007-05-10,167982.7050828613
2007-05-11,152595.99968259013
2007-05-14,153259.34498668285
2007-05-15,152778.22251900824
2007-05-16,153682.00751308518
2007-05-17,155452.547569534
2007-05-18,142740.37860608083
2007-05-21,130601.93854969497
2007-05-22,182500.72554351762
2007-05-23,157028.05515554067
2007-05-24,159498.52923526085
2007-05-25,156617.8589444496
2007-05-28,157342.46698735634
2007-05-29,157876.29896931836
2007-05-30,156292.71962874525
2007-05-31,157226.9678233016
2007-06-01,137991.58976814363
2007-06-04,157412.33666155845
2007-06-05,136716.0315564946
2007-06-06,180444.62451503414
2007-06-07,161086.19874313107
2007-06-08,157376.35380771395
2007-06-11,157877.07726148303
2007-06-12,158368.6458731405
2007-06-13,157780.7425631017
2007-06-14,158458.1278202568
2007-06-15,157776.160394731
2007-06-18,174692.0906549294
2007-06-19,152809.42953499156
2007-06-20,153897.89932745558
2007-06-21,156800.8843452976
2007-06-22,173459.24332710681
2007-06-25,156985.09289008917
2007-06-26,156571.06624328851
2007-06-27,156503.06757490698
2007-06-28,156597.67046200042
2007-06-29,158047.5542175731
2007-07-02,139400.19070867667
2007-07-03,159396.44855238084
2007-07-04,157355.95893330572
2007-07-05,157482.50404294085
2007-07-06,161898.0491880577
2007-07-09,159452.95331136655
2007-07-10,159417.28483163414
2007-07-11,157892.90768141393
2007-07-12,159168.1084711562
2007-07-13,159983.3177998419
2007-07-16,159701.07911400532
2007-07-17,159893.60199474485
2007-07-18,139396.78826230345
2007-07-19,164254.02815307857
2007-07-20,142261.69555501666
2007-07-23,161854.16653651948
2007-07-24,162174.19879262685
2007-07-25,185665.2470340981
2007-07-26,163965.0973407579
2007-07-27,161998.411312674
2007-07-30,161201.1015093835
2007-07-31,164867.47486536566
2007-08-01,159443.83826210222
2007-08-02,158359.03346200834
2007-08-03,158943.3297913544
2007-08-06,158136.82486232248
2007-08-07,158871.43399363692
2007-08-08,161038.3022332798
2007-08-09,160691.55851574926
2007-08-10,160496.67739046854
2007-08-13,160437.70452007055
2007-08-14,160826.17168201797
2007-08-16,176751.4513847861
2007-08-17,156565.9873680597
2007-08-20,157888.17876845325
2007-08-21,154674.13859209776
2007-08-22,154001.78892191514
2007-08-23,155002.06748523342
2007-08-24,155973.78751239486
2007-08-27,158218.2803566116
2007-08-28,136801.8804412726
2007-08-29,158844.90483003232
2007-08-30,139975.57469580165
2007-08-31,160677.4771325664
2007-09-03,183842.25792372946
2007-09-04,161201.6773062379
2007-09-05,164291.69271720096
2007-09-06,161714.01507023996
2007-09-07,161482.4268778212
2007-09-10,160700.02183161257
2007-09-11,159646.99879890383
2007-09-12,159765.54335382296
2007-09-13,157796.58506501955
2007-09-14,160341.93366701074
2007-09-17,159811.17166618106
2007-09-18,159758.33517890895
2007-09-19,163358.87102585795
2007-09-20,161158.7190784812
2007-09-21,162863.0364503926
2007-09-24,162683.84747935116
2007-09-25,163170.07166335327
2007-09-26,163836.7811238765
2007-09-27,138964.9903698097
2007-09-28,165088.276535773
2007-10-01,168842.56405285225
2007-10-03,170554.2413559952
2007-10-04,167008.8744239351
2007-10-05,166605.84473661153
2007-10-08,167055.3068123201
2007-10-09,168127.50619765185
2007-10-10,170058.15573247577
2007-10-11,166495.5965528358
2007-10-12,165578.81030273877
2007-10-15,137173.13988480926
2007-10-16,193349.73789007872
2007-10-17,138838.84308481263
2007-10-18,194367.391177512
2007-10-19,188721.20191089122
2007-10-22,165379.4949525669
2007-10-23,167010.99096807343
2007-10-24,166466.55864614592
2007-10-25,167045.0840562952
2007-10-26,167624.38047357794
2007-10-29,169355.3426576259
2007-10-30,140857.21349692938
2007-10-31,191847.36894352944
2007-11-01,167691.52628663773
2007-11-02,142358.73824775752
2007-11-05,170047.38542714648
2007-11-06,169857.36534245202
2007-11-07,168352.274309183
2007-11-08,167808.00270847345
2007-11-12,166270.9136801393
2007-11-13,165704.25742272104
2007-11-14,146048.615766122
2007-11-15,205091.0947373838
2007-11-16,167153.18321245108
2007-11-19,167432.98856495804
2007-11-20,165452.0785607206
2007-11-21,164586.50992565852
2007-11-22,164518.96890697704
2007-11-23,165306.87166454786
2007-11-26,187847.641990558
2007-11-27,166603.31738892064
2007-11-28,165525.8695874686
2007-11-29,155362.34030664514
2007-11-30,168193.4777331475
2007-12-03,168824.93831093123
2007-12-04,168630.80259878415
2007-12-05,168824.2111226858
2007-12-06,168929.8726688488
2007-12-07,171318.34946159573
2007-12-10,148647.9434291385
2007-12-11,194366.75587972195
2007-12-12,170053.4895160665
2007-12-13,117904.62925711542
2007-12-14,198199.8986137889
2007-12-17,190645.34844198643
2007-12-18,166680.44647406947
2007-12-19,167340.3684170377
2007-12-20,168807.26142953217
2007-12-24,172859.0773839343
2007-12-26,149853.05879756957
2007-12-27,173662.15685372375
2007-12-28,171928.72466291543
2007-12-31,146905.41428991157
2008-01-01,171619.1874181462
2008-01-02,171495.6410853553
2008-01-03,199006.49510990165
2008-01-04,192868.83277012198
2008-01-07,168425.18854994047
2008-01-08,169445.07562436315
2008-01-09,169358.70020265545
2008-01-10,168073.75817254282
2008-01-11,165486.97126423143
2008-01-14,167839.5679873446
2008-01-15,166453.82647601806
2008-01-16,165909.42259600887
2008-01-17,163541.1865946471
2008-01-18,140829.70590309103
2008-01-21,159243.79039139932
2008-01-22,158344.1550572014
2008-01-23,160716.7500578415
2008-01-24,160039.68984275876
2008-01-25,191155.63363144224
2008-01-28,160163.21339951258
2008-01-29,160597.3051440715
2008-01-30,160614.41150297856
2008-01-31,137292.79263133762
2008-02-01,185569.11464314605
2008-02-04,164826.91471427327
2008-02-05,163267.58908236615
2008-02-06,160172.17842046142
2008-02-07,158824.6892986589
2008-02-08,158289.4579850228
2008-02-11,159471.49711551896
2008-02-12,158155.25069614075
2008-02-13,159233.47339582496
2008-02-14,160455.4364108039
2008-02-15,139032.52485843917
2008-02-18,160500.44091710006
2008-02-19,161322.79122787717
2008-02-20,161053.09653700923
2008-02-21,184529.25140805737
2008-02-22,135640.5657081118
2008-02-25,183173.31939719451
2008-02-26,161340.4218830563
2008-02-27,160157.06977248596
2008-02-28,160296.6816298911
2008-02-29,159240.3700189432
2008-03-03,156311.81669761022
2008-03-04,155274.51683117295
2008-03-05,156218.85009221945
2008-03-07,157341.83061657386
2008-03-10,154292.5248756505
2008-03-11,170773.24055014076
2008-03-12,153930.7595417561
2008-03-13,149923.3003504565
2008-03-14,152216.23602408014
2008-03-17,147107.90949204538
2008-03-18,147801.585944203
2008-03-19,148687.74699319963
2008-03-24,143488.49654543257
2008-03-25,138458.34835570533
2008-03-26,175611.52521028696
2008-03-27,154746.52589313986
2008-03-28,155822.4403803459
2008-03-31,150785.25141160912
2008-04-01,150473.08183309808
2008-04-02,167930.9932878565
2008-04-03,154253.16491044854
2008-04-04,151948.8811527791
2008-04-07,133444.95070950285
2008-04-08,153777.77796216766
2008-04-09,156434.3653503504
2008-04-10,154624.6722350872
2008-04-11,154955.78849220742
2008-04-15,157337.01395111694
2008-04-16,141469.94284585497
2008-04-17,161610.3934290099
2008-04-21,144445.46787216642
2008-04-22,159074.95817172085
2008-04-23,164963.81402582102
2008-04-24,182827.92206812176
2008-04-25,161253.13773511615
2008-04-28,161080.43684815994
2008-04-29,163580.3135920251
2008-04-30,163520.96003868053
2008-05-02,164883.1313282681
2008-05-05,164664.95743856762
2008-05-06,165082.4511769269
2008-05-07,159222.91083208553
2008-05-08,165146.74316456178
2008-05-09,162535.701778734
2008-05-12,163328.31064003624
2008-05-13,162680.0994304032
2008-05-14,164999.48212290194
2008-05-15,166423.28050291978
2008-05-16,166398.80882427582
2008-05-20,166163.154629105
2008-05-21,140328.7302895106
2008-05-22,184907.84518383967
2008-05-23,197490.14952038878
2008-05-26,161985.9386975632
2008-05-27,161750.95581534985
2008-05-28,163749.72933632488
2008-05-29,161713.66942797028
2008-05-30,163748.60206487068
2008-06-02,160719.72941243363
2008-06-03,153149.71551824105
2008-06-04,157520.43608843518
2008-06-05,118375.6201889709
2008-06-06,156119.1380119181
2008-06-09,179718.56252682436
2008-06-10,155569.29061666402
2008-06-11,157911.40689293106
2008-06-12,157240.0600693589
2008-06-13,156639.44781923105
2008-06-16,157409.83822969542
2008-06-17,164689.2977542245
2008-06-18,157590.92751041037
2008-06-19,155836.29113749467
2008-06-20,150051.51964645946
2008-06-23,130915.1492924779
2008-06-24,173112.7410812914
2008-06-25,169587.14735175378
2008-06-26,152165.88645081507
2008-06-27,148789.170715475
2008-06-30,147961.82494797115
2008-07-01,143688.13887773783
2008-07-02,149277.6816392874
2008-07-03,145665.62521570828
2008-07-04,145089.81772795378
2008-07-07,147579.61024328394
2008-07-08,127477.98413175737
2008-07-09,152747.19511287086
2008-07-10,148514.509828044
2008-07-11,164093.1425331843
2008-07-14,143309.64532495555
2008-07-15,154254.64493941114
2008-07-16,137601.36551316158
2008-07-17,141928.52561612023
2008-07-18,142045.90806240638
2008-07-21,148670.86491507402
2008-07-22,150207.56430777413
2008-07-23,129858.03196062645
2008-07-24,154874.77561593763
2008-07-25,135850.90803329617
2008-07-28,152634.12681521047
2008-07-29,163758.77819201737
2008-07-30,153431.1387133953
2008-07-31,153378.701965657
2008-08-01,173216.95392531395
2008-08-04,153272.8383432607
2008-08-05,171041.35722359922
2008-08-06,159312.94177443383
2008-08-07,159848.04393257925
2008-08-08,160314.246398409
2008-08-11,162228.8649440885
2008-08-12,123749.84943687326
2008-08-13,158937.01742117762
2008-08-14,158728.4606924528
2008-08-18,165014.9476193314
2008-08-19,145354.16166715886
2008-08-20,159620.5178641435
2008-08-21,177211.29552239197
2008-08-22,158362.46741082193
2008-08-25,174963.12521907222
2008-08-26,159576.98185906778
2008-08-27,158758.2506841035
2008-08-28,156690.43090112586
2008-08-29,160516.67402491716
2008-09-01,150734.7103906037
2008-09-02,164177.42460750695
2008-09-04,141291.90383893036
2008-09-05,161203.65582713374
2008-09-08,170024.95134569914
2008-09-09,146621.97205049178
2008-09-10,162392.1335153588
2008-09-11,161095.563463093
2008-09-12,159241.56147022903
2008-09-15,169113.82893245074
2008-09-16,158106.1637620303
2008-09-17,156220.19598230364
2008-09-18,157318.66222420568
2008-09-19,161264.90562292252
2008-09-22,139962.8286072235
2008-09-23,181469.78471209426
2008-09-24,159258.20538119768
2008-09-25,158817.281949904
2008-09-26,156023.06326274842
2008-09-29,168352.3048525
2008-09-30,154716.9293873944
2008-10-01,157174.4472947104
2008-10-03,153875.36813175073
2008-10-06,149932.8475677911
2008-10-07,146893.00038858427
2008-10-08,143683.47224295457
2008-10-10,153059.22799321538
2008-10-13,113854.35157939562
2008-10-14,164785.82286194767
2008-10-15,142566.97684430805
2008-10-16,139069.78209247932
2008-10-17,134711.55638572414
2008-10-20,137830.78965051
2008-10-21,125069.04115370991
2008-10-22,139628.70596618482
2008-10-23,157085.9552496916
2008-10-24,137590.1650377455
2008-10-27,129922.95809971282
2008-10-29,149823.83614128744
2008-10-31,143896.91094580817
2008-11-03,147575.99206415488
2008-11-04,148137.46700172857
2008-11-05,144457.04049657867
2008-11-06,119203.73817155506
2008-11-07,123131.58425606399
2008-11-10,147331.06635686636
2008-11-11,141277.09741787025
2008-11-12,153029.2324515549
2008-11-14,140727.73136110546
2008-11-17,138663.84221209396
2008-11-18,136758.91089144707
2008-11-19,135980.48579060208
2008-11-20,148788.2195826865
2008-11-21,136730.2492930862
2008-11-24,135431.69082326762
2008-11-25,134646.88015100785
2008-11-26,133631.61148754746
2008-11-27,139517.2025261448
2008-11-28,140846.02267340643
2008-12-01,138875.322881923
2008-12-02,150985.83789350046
2008-12-03,136783.89637965374
2008-12-04,138078.9463023228
2008-12-05,138230.67359434458
2008-12-08,137049.27928784656
2008-12-10,138950.10034291516
2008-12-11,142386.49984483133
2008-12-12,142135.40274750872
2008-12-15,142939.49189671388
2008-12-16,147553.50443726173
2008-12-17,145304.86211934703
2008-12-18,130327.5940204162
2008-12-19,149534.26833627268
2008-12-22,150440.81943347838
2008-12-23,146377.2044546314
2008-12-24,133736.66293873734
2008-12-26,144146.18539494718
2008-12-29,144986.07292894716
2008-12-30,151373.87320825574
2008-12-31,144891.0824096547
2009-01-02,146340.27007979795
2009-01-05,149148.93397870008
2009-01-06,149022.74221468487
2009-01-07,148645.41379781108
2009-01-09,165949.80763456703
2009-01-12,159673.72641111797
2009-01-13,123874.23398023479
2009-01-14,149438.514082194
2009-01-15,145658.5633064277
2009-01-16,147155.80258674594
2009-01-19,147045.10340818416
2009-01-20,145029.2156672214
2009-01-21,141675.3972412254
2009-01-22,143521.89917177355
2009-01-23,144509.0007942269
2009-01-27,162749.5061868602
2009-01-28,147867.37246120776
2009-01-29,148659.87213349828
2009-01-30,149671.84969332768
2009-02-02,142947.90498204101
2009-02-03,147113.92554763184
2009-02-04,143165.446337117
2009-02-05,145647.2470348145
2009-02-06,143732.87491870398
2009-02-09,150854.22995419562
2009-02-10,136715.25576897428
2009-02-11,150861.96440780925
2009-02-12,149702.9958541557
2009-02-13,150405.2046391249
2009-02-16,152557.41786233796
2009-02-17,161599.77181097845
2009-02-18,145561.58120261075
2009-02-19,145696.3878627997
2009-02-20,142627.0445887887
2009-02-24,127151.99772456985
2009-02-25,143439.86962402592
2009-02-26,143373.26507241928
2009-02-27,143520.84757330568
2009-03-02,153957.3057535744
2009-03-03,141844.2402417092
2009-03-04,139065.01611867675
2009-03-05,136399.21859377326
2009-03-06,138184.80723374104
2009-03-09,136253.02141009847
2009-03-12,138807.23768431044
2009-03-13,143723.38721171976
2009-03-16,143871.71862763749
2009-03-17,126964.98668447803
2009-03-18,147366.73962409957
2009-03-19,145529.62692843884
2009-03-20,146812.72248307746
2009-03-23,148394.6353583813
2009-03-24,149593.398986331
2009-03-25,151670.59345409987
2009-03-26,169395.25018548223
2009-03-27,154779.31157020462
2009-03-30,115652.35322906838
2009-03-31,168125.18396783865
2009-04-01,130967.17231942568
2009-04-02,153992.49710159862
2009-04-06,170208.59216237883
2009-04-08,155298.4245759012
2009-04-09,140036.84480194692
2009-04-13,156516.11154633077
2009-04-15,158901.38387111243
2009-04-16,154241.506112506
2009-04-17,155264.24570471965
2009-04-20,138274.1950244221
2009-04-21,153755.93408559554
2009-04-22,153762.0456528429
2009-04-23,155926.43962770991
2009-04-24,156520.089182585
2009-04-27,157017.72772414074
2009-04-28,178573.34131384548
2009-04-29,156720.82968657286
2009-04-30,159588.5421869428
2009-05-04,138772.32466900078
2009-05-05,187585.67276474705
2009-05-06,163166.91180795062
2009-05-07,162820.10488285183
2009-05-08,161659.0753520856
2009-05-11,161112.28034873525
2009-05-12,163407.3595509401
2009-05-13,162524.44856135582
2009-05-14,162326.8070394128
2009-05-15,163993.59261006254
2009-05-18,174444.35353088076
2009-05-19,168475.80089996004
2009-05-20,168050.16637179375
2009-05-21,166409.7576461929
2009-05-22,166212.5603789236
2009-05-25,165827.1534309411
2009-05-26,139355.77876301337
2009-05-27,172179.2108404496
2009-05-28,167360.0410515552
2009-05-29,169289.73080348404
2009-06-01,170340.84212229843
2009-06-02,173959.57575130434
2009-06-03,169660.24470383258
2009-06-04,169865.93663134586
2009-06-05,171686.90877224805
2009-06-08,173305.12573563872
2009-06-09,175871.77428997736
2009-06-10,143291.070510921
2009-06-11,204748.5222284179
2009-06-12,175017.7247685719
2009-06-15,175338.1547061167
2009-06-16,144212.55579910602
2009-06-17,175289.9594020394
2009-06-18,175526.0370028221
2009-06-19,176263.15830675978
2009-06-22,176197.12283971484
2009-06-23,205260.39298770222
2009-06-24,177231.49787512943
2009-06-25,177420.7354340885
2009-06-26,179614.50513184335
2009-06-29,177981.62071708016
2009-06-30,178166.62716099696
2009-07-01,178726.53396129183
2009-07-02,178514.32129173007
2009-07-03,178732.04093172104
2009-07-06,177178.6045823235
2009-07-07,146286.93492976372
2009-07-08,176942.75500447152
2009-07-09,148516.12153681053
2009-07-10,176462.14807186555
2009-07-13,176462.14807186555
2009-07-14,176462.14807186555
2009-07-15,176462.14807186555
2009-07-16,176462.14807186555
2009-07-17,176462.14807186555
2009-07-20,176462.14807186555
2009-07-21,176462.14807186555
2009-07-22,176462.14807186555
2009-07-23,176462.14807186555
2009-07-24,176462.14807186555
2009-07-27,176462.14807186555
2009-07-28,176462.14807186555
2009-07-29,176462.14807186555
2009-07-30,176462.14807186555
2009-07-31,176462.14807186555
2009-08-03,176462.14807186555
2009-08-04,176462.14807186555
2009-08-05,176462.14807186555
2009-08-06,176462.14807186555
2009-08-07,176462.14807186555
2009-08-10,176462.14807186555
2009-08-11,176462.14807186555
2009-08-12,211719.28525662428
2009-08-13,177021.94229187415
2009-08-14,177237.1298011048
2009-08-17,175563.44786012082
2009-08-18,203755.8759755151
2009-08-19,173942.9827220011
2009-08-20,174328.77446797522
2009-08-21,175324.48777028685
2009-08-24,176812.12755020114
2009-08-25,178095.73696487598
2009-08-26,173123.22533014417
2009-08-27,179432.97005487024
2009-08-28,179511.24305852895
2009-08-31,177741.7523185502
2009-09-01,148173.19026665008
2009-09-02,177237.8088734299
2009-09-03,176648.741850068
2009-09-04,177383.79753172057
2009-09-07,177700.5922575302
2009-09-08,178762.661598204
2009-09-09,184448.81171994994
2009-09-10,179733.62914791814
2009-09-11,179624.09641482387
2009-09-14,179601.69133750923
2009-09-15,180288.7663424423
2009-09-16,180340.2124945555
2009-09-17,178716.29417471628
2009-09-18,178988.46977769595
2009-09-22,178912.12811048116
2009-09-23,144094.53604169842
2009-09-24,214733.44008772806
2009-09-25,179518.11384566044
2009-09-29,180131.6999917432
2009-09-30,180652.52628837203
2009-10-01,180187.86809048653
2009-10-05,179587.89790231583
2009-10-06,179502.7958930094
2009-10-07,207551.78780882392
2009-10-08,172263.4649965703
2009-10-09,177467.54615323446
2009-10-12,179326.5342244273
2009-10-13,179282.04163810803
2009-10-14,180174.984283171
2009-10-15,179455.59680929186
2009-10-16,180924.17007161657
2009-10-20,181538.51811678772
2009-10-21,151478.89131225686
2009-10-22,187336.0160765259
2009-10-23,179878.41803223998
2009-10-26,179335.21932910377
2009-10-27,178921.8786728775
2009-10-28,179654.3483122394
2009-10-29,179064.46870072183
2009-10-30,177905.92869048286
2009-11-03,175994.54968441383
2009-11-04,177728.53987886364
2009-11-05,145124.75822892046
2009-11-06,178075.67786028478
2009-11-09,213655.19829676967
2009-11-10,178262.8824731558
2009-11-11,207789.16957541957
2009-11-12,179702.4303901121
2009-11-13,180793.7255587811
2009-11-16,181001.47285126208
2009-11-17,182126.5392920527
2009-11-18,181488.81977980566
2009-11-19,180870.09381842182
2009-11-20,182158.94555022454
2009-11-23,143521.9871109255
2009-11-24,182938.94784741887
2009-11-25,153624.38608481514
2009-11-26,183174.57427485287
2009-11-27,183174.57427485287
2009-11-30,183174.57427485287
2009-12-01,183174.57427485287
2009-12-02,183174.57427485287
2009-12-03,183174.57427485287
2009-12-04,219772.85421496848
2009-12-07,182014.83949650964
2009-12-08,182867.25295751286
2009-12-09,182581.43314878567
2009-12-10,182579.75190860836
2009-12-11,182561.25826665806
2009-12-14,182450.29192566322
2009-12-15,181900.5106751602
2009-12-16,181750.8758100874
2009-12-17,181340.6419835934
2009-12-18,182588.10647050588
2009-12-21,180719.2788158927
2009-12-22,180799.7721436813
2009-12-23,182481.18620139733
2009-12-24,182842.513026722
2009-12-29,182983.8217311635
2009-12-30,182833.56958897892
2009-12-31,183352.30330668268
2010-01-04,180864.34187806424
2010-01-05,182614.31099220383
2010-01-06,183201.85635042534
2010-01-07,213035.84271424255
2010-01-08,183089.94795782017
2010-01-11,182943.67104212663
2010-01-12,184506.8274152216
2010-01-13,186225.92507076164
2010-01-14,186994.21685877687
2010-01-15,187094.75860702214
2010-01-18,149813.12979505933
2010-01-19,217112.5975339375
2010-01-20,185977.82037494887
2010-01-21,153431.6755372339
2010-01-22,184947.7471696141
2010-01-25,184612.37090788
2010-01-27,184200.25628332005
2010-01-28,184473.1046388151
2010-01-29,184730.3214920647
2010-02-01,184707.58476152585
2010-02-02,191797.30563670275
2010-02-03,184394.54108511945
2010-02-04,183864.34720332245
2010-02-05,182522.74583494602
2010-02-08,182975.91834863357
2010-02-09,182936.51089939498
2010-02-10,182644.54806927562
2010-02-11,183721.05369244044
2010-02-15,183536.55920195222
2010-02-16,147354.52084402132
2010-02-17,183814.19531149458
2010-02-18,220540.2715347312
2010-02-19,183240.05009032422
2010-02-22,183046.8136619033
2010-02-23,182951.1155977614
2010-02-24,183078.09876423504
2010-02-25,182500.22732209988
2010-02-26,183083.6196646465
2010-03-02,183240.05009032422
2010-03-03,184771.22403061338
2010-03-04,183889.22289100027
2010-03-05,184184.24879416666
2010-03-08,183977.1730815777
2010-03-09,212947.9387991673
2010-03-10,184551.73784621808
2010-03-11,185274.27393930484
2010-03-12,185666.47794491425
2010-03-15,186707.81318230976
2010-03-16,188579.06661762582
2010-03-17,189091.19655380992
2010-03-18,149660.4715375935
2010-03-19,188595.49479345066
2010-03-22,188852.3564079757
2010-03-23,157123.96608742545
2010-03-25,188892.61300543486
2010-03-26,188892.61300543486
2010-03-29,188892.61300543486
2010-03-30,188892.61300543486
2010-03-31,188892.61300543486
2010-04-01,188892.61300543486
2010-04-05,188892.61300543486
2010-04-06,188892.61300543486
2010-04-07,226633.35708392074
2010-04-08,188081.44684417403
2010-04-09,188687.79599072057
2010-04-12,188776.32625773494
2010-04-13,188560.84566626948
2010-04-15,187551.9333523132
2010-04-16,187336.45276084775
2010-04-19,186586.44988665756
2010-04-20,186633.2194155967
2010-04-21,188342.66627405985
2010-04-22,187056.57657379095
2010-04-23,187496.2834202516
2010-04-26,186897.64593384584
2010-04-27,186544.46542418908
2010-04-28,184990.48061210592
2010-04-29,185619.13743985182
2010-04-30,185567.92797521278
2010-05-03,185220.04499638078
2010-05-04,185128.2187711505
2010-05-05,186048.4568006401
2010-05-06,184609.7083143575
2010-05-07,215101.88684723838
2010-05-10,211508.69050145248
2010-05-11,187083.9705155971
2010-05-12,187822.34523128078
2010-05-13,188009.21433084228
2010-05-14,185966.31683111662
2010-05-17,184326.9288648043
2010-05-18,184313.50385495825
2010-05-19,171536.85491253837
2010-05-20,181726.98111684047
2010-05-21,152286.52006448942
2010-05-24,160758.34862016357
2010-05-25,181149.0148379485
2010-05-26,181735.94211362695
2010-05-27,182108.01148958987
2010-05-28,213518.8441187684
2010-05-31,182816.16676032
2010-06-01,180808.60669463722
2010-06-02,184606.046043011
2010-06-03,181959.499907477
2010-06-04,182393.0941695681
2010-06-07,180836.79450534203
2010-06-08,179621.22921312542
2010-06-09,180191.5032035367
2010-06-10,180600.25820563638
2010-06-11,151772.90974306373
2010-06-14,182642.96639076163
2010-06-15,182720.42187401056
2010-06-16,216586.85976344315
2010-06-17,183111.6497338944
2010-06-18,182040.0318988241
2010-06-21,183444.1094988086
2010-06-22,183107.55923120474
2010-06-23,206558.33757852457
2010-06-24,182516.26880894802
2010-06-25,181292.33579776014
2010-06-28,182717.7472649033
2010-06-29,180668.0502549829
2010-06-30,168667.0187391138
2010-07-01,202246.33481524565
2010-07-02,181082.23509741758
2010-07-05,180971.2007002173
2010-07-06,182825.76077922407
2010-07-07,159177.9080719669
2010-07-08,182733.28505694823
2010-07-09,183098.8507502828
2010-07-12,184110.99071902045
2010-07-13,184233.23787527205
2010-07-14,184209.0256373845
2010-07-15,187112.9562173207
2010-07-16,184337.87971636822
2010-07-19,184032.89154312917
2010-07-20,183455.30958195697
2010-07-21,184179.8096605428
2010-07-22,184216.8352365166
2010-07-23,184679.97094910045
2010-07-26,184782.6458115204
2010-07-27,185248.8531908014
2010-07-28,162524.3329269196
2010-07-29,188402.56466842044
2010-07-30,183341.84876051522
2010-08-02,209018.41383805653
2010-08-03,185564.71718695678
2010-08-04,186504.64346215475
2010-08-05,185752.99292161615
2010-08-06,185333.68908911166
2010-08-09,186341.74284180315
2010-08-10,186018.34291740955
2010-08-11,151522.2946347266
2010-08-12,207783.02232298994
2010-08-13,184631.23424548804
2010-08-16,160938.36183636772
2010-08-17,210431.9194512526
2010-08-18,185602.9684603722
2010-08-19,207834.68486452254
2010-08-20,186110.37821602746
2010-08-23,186707.38210941438
2010-08-24,185983.50055905269
2010-08-25,185478.73910105668
2010-08-26,159070.0126590009
2010-08-27,183881.9417130908
2010-08-30,184038.3631685648
2010-08-31,157065.35176900402
2010-09-01,184808.0662071762
2010-09-02,164464.3350108113
2010-09-03,184847.8681282143
2010-09-06,216793.38578343377
2010-09-07,210786.77867038388
2010-09-08,185378.12978279416
2010-09-09,183216.5056699127
2010-09-13,188867.92911853333
2010-09-14,189165.01452342415
2010-09-15,190640.6795878414
2010-09-16,189500.06598989284
2010-09-17,190564.3016541919
2010-09-20,185106.68118775345
2010-09-21,192300.54598486546
2010-09-22,212994.45502750052
2010-09-23,185743.54006612735
2010-09-24,190450.67015889325
2010-09-27,190474.2443963421
2010-09-28,189749.63603377494
2010-09-29,189675.5389546935
2010-09-30,189934.9558382844
2010-10-01,192227.77553177014
2010-10-04,188473.00074538842
2010-10-05,190059.81665391297
2010-10-06,170951.24549080865
2010-10-07,198315.46146069572
2010-10-08,192882.34224711888
2010-10-11,193467.23707054454
2010-10-12,193274.11292631348
2010-10-13,194840.3424344444
2010-10-14,194414.38703767656
2010-10-15,192626.7968430776
2010-10-18,197426.91131610662
2010-10-19,211738.4720514735
2010-10-20,191882.2553052309
2010-10-21,188919.31259721334
2010-10-22,195063.14165833552
2010-10-25,195847.1390745641
2010-10-26,195619.4442590097
2010-10-27,194287.8379320251
2010-10-28,193649.22119686077
2010-10-29,195798.5769668616
2010-11-01,167156.55271187294
2010-11-02,184702.68326533973
2010-11-03,197035.95881041704
2010-11-04,207090.8404993874
2010-11-08,224711.1229954453
2010-11-09,199247.58321860555
2010-11-10,198881.17910009922
2010-11-11,197453.85701303656
2010-11-12,195437.32771850773
2010-11-15,196070.45182600274
2010-11-16,188489.4809802392
2010-11-18,191605.79171368
2010-11-19,214244.7254697335
