sim_seed,mean_cum_return_pct,mean_sharpe,mean_sortino
524,60.167579607124004,0.7252385287355761,0.900244441765263
525,31.14588360529124,0.3826078646941903,0.48472523573941445
526,32.42857494502243,0.40358416674312636,0.5082670077319837
527,52.74369420990761,0.5763357177738412,0.7121524438134108
528,37.620599273759936,0.4898951906135364,0.5932540726061972
529,39.63864839908236,0.525429898228987,0.6564419923817477
530,59.677312075714724,0.7119235869503295,0.9203898972256684
531,67.62998231541515,0.7733978817249042,0.9824708191812543
532,63.87061278787313,0.7412051880687355,0.9469747944795897
533,41.59441574162576,0.47120551062126115,0.5974958757721293
534,38.72327680106043,0.4845686240760757,0.639765826930945
535,82.63077124943639,0.8168189452118373,1.062468040075348
536,40.43023062651571,0.4008776212417291,0.5108128322456309
537,40.352009951466954,0.41956814214929794,0.5268277375971426
538,65.21892891103879,0.4957542632671646,0.6895940613951183
539,3.7373221253963878,0.04465296213345811,0.10035751394980345
540,55.180725018133025,0.4515614963000837,0.6606228186856822
541,43.938527980106706,0.5036935747457281,0.6444162753555487
542,69.12617200128383,0.7254057473441067,0.8904851403187809
543,47.18091845596109,0.5402736258843921,0.6670051960304276
544,25.14730489388763,0.3846295812361259,0.4649728441281053
545,42.13426377564622,0.4734774028657231,0.5926748090867048
546,68.08317115137665,0.6287967396469147,0.7726167323334188
547,103.04952958754662,0.8504989330618811,1.0931768296300646
548,71.59918463916958,0.5853150244794453,0.7666520447966949
549,56.765501946528616,0.6411915897870504,0.7971352895048232
550,51.70612172732517,0.5364760092741803,0.6992444887897236
551,30.401660032532572,0.4570159269243262,0.5810680894904379
552,56.472623550058735,0.6977205775123354,0.8480668455133324
553,43.96737721935576,0.6009193829667375,0.7487673158331187
554,32.063780623482415,0.424323631599696,0.5427131433924542
555,47.478608464906536,0.5874165476871556,0.7171828500232584
556,10.215149063265324,0.17302930674543437,0.24087304312011346
557,72.72216772014396,0.7328114289644707,0.9583173456272149
