asset,model,fold,train_samples,validation_samples,base_positive_rate,training_time,prediction_time,brier_A,log_loss_A,ece_A,roc_auc_A,ppr_050_A,brier_B,log_loss_B,ece_B,roc_auc_B,ppr_050_B,rank_corr_B,rank_inversions_B,fallback_B,calibration_time_B,brier_C,log_loss_C,ece_C,roc_auc_C,ppr_050_C,rank_corr_C,rank_inversions_C,fallback_C,calibration_time_C
hdfcbank_ns,random_forest,5,4624,940,0.5004325259515571,0.6155799000989646,0.05308179999701679,0.2539852659574468,0.7016940348776478,0.050085106382978764,0.5232880434782609,0.4425531914893617,0.24975014235410317,0.6926526183421322,0.012610561191874658,0.5232880434782609,0.7595744680851064,0.9999999999999998,0,False,1.6322265999624506,0.25013949573859806,0.6934421771551191,0.006336561166893724,0.5192844202898551,0.6840425531914893,0.8794308020982216,0,False,1.6312199000967667
hdfcbank_ns,xgboost,5,4624,940,0.5004325259515571,0.391041100025177,0.0056717999977990985,0.2599644958972931,0.7155272364616394,0.07013711460093233,0.5115670289855072,0.43936170212765957,0.2497588288448095,0.6926640894771927,0.004610826328250583,0.5115670289855072,0.8021276595744681,1.0,0,False,1.0619418000569567,0.2502846849960047,0.7277957485993656,0.02492544309897184,0.5137115036231884,0.6787234042553192,0.9817530411211262,0,False,1.0621544999303296
infy_ns,logistic_regression,1,885,924,0.4711864406779661,0.02010219998192042,0.0019259999971836805,0.2555548665164876,0.7050953657988702,0.06916879199204455,0.5207112235575234,0.07683982683982683,0.2508615841615001,0.6948726713542427,0.0290916168854361,0.47928877644247664,0.0,-1.0,426426,False,0.07987480005249381,0.2584701221190939,1.0246438148880457,0.04470160248921952,0.49251060041698874,0.0,0.4303807801608261,0,False,0.07290949998423457
infy_ns,random_forest,1,885,924,0.4711864406779661,0.42558249994181097,0.10200820001773536,0.2673977543290043,0.7313693555782782,0.10725649350649348,0.5027127696956919,0.17207792207792208,0.2508973345771622,0.6949449411989637,0.029139964787917135,0.49728723030430816,0.0010822510822510823,-1.0,420012,False,1.3351376000791788,0.25332543868473933,0.8385376214305396,0.04930436189627348,0.4998641272518566,0.024891774891774892,0.32618062263834713,0,False,1.1713543999940157
infy_ns,xgboost,1,885,924,0.4711864406779661,0.4034070000052452,0.006076499936170876,0.3096650242805481,0.8564868569374084,0.21529571452778784,0.5013891817180874,0.11147186147186147,0.25070552451244205,0.6945613745108002,0.02298139105583563,0.4986108182819125,0.0,-1.0,426426,False,1.004535499960184,0.2590551215402757,1.0602447376714836,0.05103090393786429,0.5031906669477827,0.0,0.7980601346954499,0,False,0.8693410999840125
infy_ns,logistic_regression,2,1809,937,0.48756218905472637,0.01758210000116378,0.0015678999479860067,0.25347911842258003,0.6999656044620004,0.06703705256498725,0.4646401137202373,0.2657417289220918,0.24995129435240127,0.693050101219767,0.01620140018204439,0.5353598862797626,0.06830309498399147,-1.0,438516,False,0.06122099992353469,0.25068846355331126,0.6943199656575447,0.030005790475743907,0.48307181323637954,0.8132337246531484,0.6751040386290748,0,False,0.061447200016118586
infy_ns,random_forest,2,1809,937,0.48756218905472637,0.41207229997962713,0.04811219999101013,0.25945872465314834,0.7132080813401516,0.0810298826040555,0.5006287416965092,0.3671291355389541,0.2500646928822193,0.693276585122152,0.015159827708987878,0.5006287416965092,0.192102454642476,1.0,0,False,1.3381757999304682,0.2502856751056546,0.6937399463122662,0.009102184048101352,0.5107136673865303,0.5432230522945571,0.8686990437498904,0,False,1.4406472999835387
infy_ns,xgboost,2,1809,937,0.48756218905472637,0.30596949998289347,0.005701899994164705,0.2689833343029022,0.7346001863479614,0.1003940610678244,0.4804497781179665,0.3660618996798292,0.24995217097179928,0.6930515639380294,0.009461151948396878,0.5195502218820335,0.11099252934898612,-1.0,438516,False,0.9564983999589458,0.25009704365404345,0.6933268693282252,0.011257000451142283,0.49880858004610773,0.030949839914621132,0.2999988544400321,0,False,0.9578829000238329
infy_ns,logistic_regression,3,2746,938,0.4927166788055353,0.016330700018443167,0.002109499997459352,0.24995214852615877,0.6931899240394296,0.020855052630528066,0.5128233151183971,0.5831556503198294,0.2501971002273206,0.6935414221595383,0.027214339567842145,0.4871766848816029,0.09808102345415778,-1.0,439453,False,0.06771670002490282,0.2493192339505104,0.6917849004428531,0.01569980423657621,0.5104143897996357,0.94136460554371,0.42734043623079254,0,False,0.08862400008365512
infy_ns,random_forest,3,2746,938,0.4927166788055353,0.506670199916698,0.05819800007157028,0.2504389392324094,0.69425460773363,0.03865138592750528,0.5398907103825136,0.5597014925373134,0.2499610690247822,0.6930693185104336,0.019317382429508312,0.5398907103825136,1.0,1.0,0,False,1.4478493999922648,0.24964659204220976,0.6925399085954551,0.021677534723071476,0.5298565573770492,0.26439232409381663,0.854936536713575,0,False,1.6963619999587536
infy_ns,xgboost,3,2746,938,0.4927166788055353,0.40701810002792627,0.00557069992646575,0.2548953890800476,0.704144299030304,0.08749752690288816,0.5451639344262295,0.5191897654584222,0.2498297731689227,0.6928067221995873,0.027990856977428827,0.5451639344262295,0.9072494669509595,1.0,0,False,0.9861029000021517,0.24987177317738407,0.6929035044982286,0.027507254784493142,0.525530510018215,0.6364605543710021,0.8613723190465968,0,False,0.986925599980168
infy_ns,logistic_regression,4,3684,940,0.499728555917481,0.013208000105805695,0.0027526000048965216,0.24931530222171291,0.6917246488364364,0.009084583211484436,0.5158967391304348,0.7531914893617021,0.2496869083630237,0.6925205868617463,0.006129882436545163,0.5158967391304348,0.9925531914893617,1.0,0,False,0.07937119994312525,0.24951010558941603,0.6921565966046065,0.011028481043928588,0.5271716485507247,0.9744680851063829,0.7811453451872423,0,False,0.05587819998618215
