date,fold,cash,position_value,total_equity,daily_return,cumulative_return,exposure
2009-06-23,2,0.0,98652.46837501407,98652.46837501407,-0.008115785336222947,0.22370590737312354,100.0
2009-06-24,2,0.0,102715.34277672527,102715.34277672527,0.041183707500016466,0.2741026535284205,100.0
2009-06-25,2,0.0,102379.01225027889,102379.01225027889,-0.003274394237066167,0.26993073914227633,100.0
2009-06-26,2,0.0,106926.19932559508,106926.19932559508,0.044415227060405696,0.3263350012722694,100.0
2009-06-29,2,0.0,103912.6827353522,103912.6827353522,-0.028183145096802628,0.2889547094844451,100.0
2009-06-30,2,0.0,104894.76623033674,104894.76623033674,0.009451045523343318,0.30113667912131037,100.0
2009-07-01,2,0.0,105728.86757816267,105728.86757816267,0.007951791855795138,0.31148304716962355,100.0
2009-07-02,2,104830.18912702013,0.0,104830.18912702013,-0.008499839937074571,0.3003356511884949,0.0
2009-07-03,2,0.0,104830.18912702013,104830.18912702013,0.0,0.3003356511884949,100.0
2009-07-06,2,0.0,102081.73176674018,102081.73176674018,-0.026218185650220594,0.26624320967803444,100.0
2009-07-07,2,0.0,104347.52829050685,104347.52829050685,0.022195906011313347,0.29434862494751185,100.0
2009-07-08,2,0.0,102202.39083858102,102202.39083858102,-0.020557625916674264,0.2677398901100792,100.0
2009-07-09,2,0.0,104079.38610901611,104079.38610901611,0.018365473205021427,0.29102253309283266,100.0
2009-07-10,2,0.0,105956.38137945121,105956.38137945121,0.018034265387279248,0.3143051760755863,100.0
2009-07-13,2,0.0,106586.51714256442,106586.51714256442,0.005947124230833901,0.32212151223493585,100.0
2009-07-14,2,0.0,109120.46403087178,109120.46403087178,0.023773615615172838,0.3535531208633602,100.0
2009-07-15,2,0.0,113464.3624611916,113464.3624611916,0.03980828407301192,0.4074357480066007,100.0
2009-07-16,2,0.0,112566.08451658767,112566.08451658767,-0.007916828906619683,0.39629331999257217,100.0
2009-07-17,2,116284.12209911332,0.0,116284.12209911332,0.03302982064706853,0.4424126379226267,0.0
2009-07-20,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-21,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-22,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-23,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-24,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-27,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-28,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-29,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-30,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-07-31,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-08-03,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-08-04,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-08-05,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-08-06,2,116284.12209911332,0.0,116284.12209911332,0.0,0.4424126379226267,0.0
2009-08-07,2,0.0,116284.12209911332,116284.12209911332,0.0,0.4424126379226267,100.0
2009-08-10,2,0.0,123125.03210871649,123125.03210871649,0.05882926994772693,0.5272687203749898,100.0
2009-08-11,2,0.0,123776.01227461894,123776.01227461894,0.005287147176762986,0.5353436148780788,100.0
2009-08-12,2,0.0,118693.86400181145,118693.86400181145,-0.04105923417157638,0.4723035818609652,100.0
2009-08-13,2,0.0,120315.57764949898,120315.57764949898,0.01366299480875255,0.4924196580568394,100.0
2009-08-14,2,0.0,119116.41906827474,119116.41906827474,-0.009966777408637863,0.47754504352471144,100.0
2009-08-17,2,0.0,116523.95102713602,116523.95102713602,-0.021764153602139277,0.44538752624336003,100.0
2009-08-18,2,0.0,116227.01930953121,116227.01930953121,-0.002548246218802321,0.44170432294490636,100.0
2009-08-19,2,0.0,113760.17461725097,113760.17461725097,-0.021224365099741876,0.4111050640288475,100.0
2009-08-20,2,0.0,114433.99032254198,114433.99032254198,0.005923124745176247,0.4194632153516403,100.0
2009-08-21,2,0.0,116202.06399637276,116202.06399637276,0.015450598802395235,0.44139477200679644,100.0
2009-08-24,2,0.0,119008.70900113104,119008.70900113104,0.024153142450601274,0.4762089852626285,100.0
2009-08-25,2,0.0,120548.9425445292,120548.9425445292,0.012942191847350652,0.4953143651566803,100.0
2009-08-26,2,0.0,125158.23682279912,125158.23682279912,0.038235874832060944,0.5524890180573938,100.0
2009-08-27,2,0.0,124987.09976242155,124987.09976242155,-0.0013673655423883174,0.5503661980691659,100.0
2009-08-28,2,0.0,123401.22688415545,123401.22688415545,-0.012688292482028709,0.5306946982938134,100.0
2009-08-31,2,0.0,120263.71411056658,120263.71411056658,-0.025425296431892442,0.49177633184296704,100.0
2009-09-01,2,0.0,120229.49505479285,120229.49505479285,-0.00028453350228543667,0.49135187149864124,100.0
2009-09-02,2,0.0,121986.4910662669,121986.4910662669,0.01461368535793424,0.5131460185066887,100.0
2009-09-03,2,0.0,121769.72859819101,121769.72859819101,-0.0017769383001445369,0.510457251392693,100.0
2009-09-04,2,121249.0383818527,0.0,121249.0383818527,-0.00427602346110543,0.5039985007487411,0.0
2009-09-07,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-08,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-09,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-10,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-11,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-14,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-15,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-16,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-17,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-18,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-22,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-23,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-24,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-25,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-29,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-09-30,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-10-01,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-10-05,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-10-06,2,121249.0383818527,0.0,121249.0383818527,0.0,0.5039985007487411,0.0
2009-10-07,2,0.0,121249.0383818527,121249.0383818527,0.0,0.5039985007487411,100.0
2009-10-08,2,0.0,117089.23789464297,117089.23789464297,-0.034307904975783565,0.4523994631013323,100.0
2009-10-09,2,0.0,115111.78959917618,115111.78959917618,-0.01688838642238069,0.4278707797288187,100.0
2009-10-12,2,0.0,118820.77149752715,118820.77149752715,0.03222069530206939,0.47387776905318924,100.0
2009-10-13,2,0.0,119056.43036425697,119056.43036425697,0.0019833137233478118,0.47680093105908966,100.0
2009-10-15,2,0.0,119220.3609855407,119220.3609855407,0.0013769153063146148,0.4788343608654446,100.0
2009-10-16,2,0.0,122601.48164132424,122601.48164132424,0.02836026185320483,0.5207744905771055,100.0
2009-10-20,2,0.0,127263.32981823791,127263.32981823791,0.03802440324948195,0.5786010330583348,100.0
2009-10-21,2,0.0,129671.09755796255,129671.09755796255,0.018919572064973512,0.6084674890651236,100.0
2009-10-22,2,0.0,128246.92605304491,128246.92605304491,-0.010982952498578506,0.5908017670372134,100.0
2009-10-23,2,130974.40686924668,0.0,130974.40686924668,0.02126741669483481,0.6246340110956734,0.0
2009-10-26,2,130974.40686924668,0.0,130974.40686924668,0.0,0.6246340110956734,0.0
2009-10-27,2,130974.40686924668,0.0,130974.40686924668,0.0,0.6246340110956734,0.0
2009-10-28,2,0.0,130974.40686924668,130974.40686924668,0.0,0.6246340110956734,100.0
2009-10-29,2,0.0,129181.49526403093,129181.49526403093,-0.013689022520297672,0.6023943595305432,100.0
2009-10-30,2,0.0,128009.98889691668,128009.98889691668,-0.009068685609497263,0.587862748861529,100.0
2009-11-03,2,0.0,123476.76860677892,123476.76860677892,-0.03541301994634381,0.5316317336640394,100.0
2009-11-04,2,0.0,127480.26925287017,127480.26925287017,0.032423108340652367,0.5812919953026097,100.0
2009-11-05,2,0.0,127235.77848049592,127235.77848049592,-0.001917871477736514,0.5782592804868457,100.0
2009-11-06,2,0.0,126756.99389588917,126756.99389588917,-0.0037629713145516186,0.5723203360874489,100.0
2009-11-09,2,0.0,126879.23306441767,126879.23306441767,0.0009643583740152174,0.5738366163701892,100.0
2009-11-10,2,0.0,127673.82496580467,127673.82496580467,0.006262584366218384,0.5836929009588512,100.0
2009-11-11,2,0.0,131463.38841399518,131463.38841399518,0.029681600353130225,0.6306994407272013,100.0
2009-11-12,2,133387.63868139294,0.0,133387.63868139294,0.014637157086945343,0.6545682446027192,0.0
2009-11-13,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-16,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-17,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-18,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-19,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-20,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-23,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-24,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-25,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-26,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-27,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-11-30,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-12-01,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-12-02,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-12-03,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-12-04,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-12-07,2,133387.63868139294,0.0,133387.63868139294,0.0,0.6545682446027192,0.0
2009-12-08,2,0.0,133387.63868139294,133387.63868139294,0.0,0.6545682446027192,100.0
2009-12-09,2,0.0,134992.1917975961,134992.1917975961,0.012029248977379179,0.6744714579671106,100.0
2009-12-10,2,0.0,134791.62557276912,134791.62557276912,-0.0014857616737397562,0.671983592451092,100.0
2009-12-11,2,0.0,134877.57419855674,134877.57419855674,0.0006376406948310479,0.6730497172307286,100.0
2009-12-14,2,0.0,134686.55652561795,134686.55652561795,-0.0014162300447188312,0.670680293954878,100.0
2009-12-15,2,0.0,133893.84017819812,133893.84017819812,-0.00588563823939662,0.6608472741309708,100.0
2009-12-16,2,0.0,136224.25811980997,136224.25811980997,0.017404967536298232,0.6897542670199698,100.0
2009-12-17,2,0.0,138058.02311650486,138058.02311650486,0.013461368936816594,0.7125006726208857,100.0
2009-12-18,2,0.0,138965.3570629641,138965.3570629641,0.006572120373573249,0.7237554331811753,100.0
2009-12-21,2,0.0,140216.5204889544,140216.5204889544,0.009003419646692448,0.7392751267143716,100.0
2009-12-22,2,138168.03741580702,0.0,138168.03741580702,-0.014609427377059765,0.7138653130619115,0.0
2009-12-23,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2009-12-24,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2009-12-29,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2009-12-30,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2009-12-31,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2010-01-04,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2010-01-05,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2010-01-06,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2010-01-07,2,138168.03741580702,0.0,138168.03741580702,0.0,0.7138653130619115,0.0
2010-01-08,2,0.0,138168.03741580702,138168.03741580702,0.0,0.7138653130619115,100.0
2010-01-11,2,0.0,141011.16852003237,141011.16852003237,0.020577343048371943,0.7491321075474918,100.0
2010-01-12,2,0.0,148089.36351076877,148089.36351076877,0.05019598848108871,0.8369315226698482,100.0
2010-01-13,2,0.0,155690.7775337743,155690.7775337743,0.051329912174636096,0.9312210563993121,100.0
2010-01-14,2,0.0,153973.05299375232,153973.05299375232,-0.011032924154093455,0.9099140409592702,100.0
2010-01-15,2,0.0,156253.48684124602,156253.48684124602,0.01481060356441869,0.9382010206620348,100.0
2010-01-18,2,0.0,158385.829144045,158385.829144045,0.01364668620141231,0.9646510417862667,100.0
2010-01-19,2,0.0,154140.8836506783,154140.8836506783,-0.026801296026970456,0.9119958476256571,100.0
2010-01-20,2,0.0,153884.21493797158,153884.21493797158,-0.0016651566192418352,0.9088120750840203,100.0
2010-01-21,2,0.0,152156.62084183397,152156.62084183397,-0.011226584200556148,0.8873826356000513,100.0
2010-01-22,2,149479.7584499114,0.0,149479.7584499114,-0.01759280915357045,0.8541782730921768,0.0
2010-01-25,2,149479.7584499114,0.0,149479.7584499114,0.0,0.8541782730921768,0.0
2010-01-27,2,149479.7584499114,0.0,149479.7584499114,0.0,0.8541782730921768,0.0
2010-01-28,2,149479.7584499114,0.0,149479.7584499114,0.0,0.8541782730921768,0.0
2010-01-29,2,149479.7584499114,0.0,149479.7584499114,0.0,0.8541782730921768,0.0
2010-02-01,2,149479.7584499114,0.0,149479.7584499114,0.0,0.8541782730921768,0.0
2010-02-02,2,149479.7584499114,0.0,149479.7584499114,0.0,0.8541782730921768,0.0
2010-02-03,2,0.0,149479.7584499114,149479.7584499114,0.0,0.8541782730921768,100.0
2010-02-04,2,0.0,146650.77043825368,146650.77043825368,-0.0189255591592736,0.819086912492931,100.0
2010-02-05,2,0.0,143633.18080241207,143633.18080241207,-0.020576704962570535,0.7816560977932906,100.0
2010-02-08,2,0.0,143762.22720765191,143762.22720765191,0.000898444248877057,0.7832568164678297,100.0
2010-02-09,2,0.0,145946.0074271772,145946.0074271772,0.015190222507967928,0.8103448842988266,100.0
2010-02-10,2,0.0,145380.20255462563,145380.20255462563,-0.00387680953063327,0.8033265219976436,100.0
2010-02-11,2,0.0,147444.87233626287,147444.87233626287,0.014201863426771927,0.8289371189769298,100.0
2010-02-15,2,0.0,148129.78764670246,148129.78764670246,0.004645229770198975,0.8374329521298234,100.0
2010-02-16,2,0.0,150512.09334073003,150512.09334073003,0.016082556600361154,0.86698357158182,100.0
2010-02-17,2,0.0,150611.35607798118,150611.35607798118,0.0006595000776876932,0.8682148473923198,100.0
2010-02-18,2,150490.48650130758,0.0,150490.48650130758,-0.0008025263155523514,0.8667155558141819,0.0
2010-02-19,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-02-22,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-02-23,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-02-24,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-02-25,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-02-26,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-03-02,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-03-03,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-03-04,2,150490.48650130758,0.0,150490.48650130758,0.0,0.8667155558141819,0.0
2010-03-05,2,0.0,150490.48650130758,150490.48650130758,0.0,0.8667155558141819,100.0
2010-03-08,2,0.0,150510.22759789598,150510.22759789598,0.0001311783691272278,0.866960428516418,100.0
2010-03-09,2,0.0,151694.25978766108,151694.25978766108,0.007866788913032332,0.8816474121165411,100.0
2010-03-10,2,0.0,153934.0491954608,153934.0491954608,0.01476515598503817,0.9094302296652852,100.0
2010-03-11,2,0.0,156213.308751839,156213.308751839,0.014806727740164062,0.937702643214778,100.0
2010-03-12,2,0.0,157269.07801447186,157269.07801447186,0.006758510341203057,0.9507986265671216,100.0
2010-03-15,2,0.0,161423.05520464486,161423.05520464486,0.026413184604482456,1.0023254308168097,100.0
2010-03-16,2,0.0,163593.7808858809,163593.7808858809,0.013447432762836107,1.0292515674170357,100.0
2010-03-17,2,0.0,165902.64606484256,165902.64606484256,0.014113404351063107,1.0578912153180209,100.0
2010-03-18,2,0.0,162972.1591684149,162972.1591684149,-0.017663894856036814,1.0215408412654816,100.0
2010-03-19,2,161833.34690528977,0.0,161833.34690528977,-0.006987771831311828,1.0074147751190403,0.0
2010-03-22,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-03-23,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-03-25,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-03-26,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-03-29,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-03-30,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-03-31,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-04-01,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-04-05,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-04-06,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-04-07,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-04-08,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-04-09,2,161833.34690528977,0.0,161833.34690528977,0.0,1.0074147751190403,0.0
2010-04-12,2,0.0,161833.34690528977,161833.34690528977,0.0,1.0074147751190403,100.0
2010-04-13,2,0.0,166446.4389422772,166446.4389422772,0.02850520072162356,1.0646365362153614,100.0
2010-04-15,2,0.0,166618.80365295478,166618.80365295478,0.0010355566137246407,1.0667745842353766,100.0
2010-04-16,2,0.0,165280.4926032584,165280.4926032584,-0.008032172962206027,1.0501738933009066,100.0
2010-04-19,2,0.0,164641.76420853162,164641.76420853162,-0.003864511683541497,1.0422509723369535,100.0
2010-04-20,2,0.0,160089.5016791898,160089.5016791898,-0.02764950042430321,0.9857837532107893,100.0
2010-04-21,2,0.0,159177.02193560987,159177.02193560987,-0.0056998100063331055,0.9744651631038247,100.0
2010-04-22,2,0.0,159369.65902340313,159369.65902340313,0.0012102066331608431,0.976854673941158,100.0
2010-04-23,2,0.0,158203.71268438434,158203.71268438434,-0.0073159869084464275,0.9623920310267033,100.0
2010-04-26,2,0.0,159197.29431272554,159197.29431272554,0.0062803938762384754,0.9747166259211426,100.0
2010-04-27,2,159483.7545979617,0.0,159483.7545979617,0.0017994042327970543,0.9782699393763998,0.0
2010-04-28,2,159483.7545979617,0.0,159483.7545979617,0.0,0.9782699393763998,0.0
2010-04-29,2,159483.7545979617,0.0,159483.7545979617,0.0,0.9782699393763998,0.0
2010-04-30,2,0.0,159483.7545979617,159483.7545979617,0.0,0.9782699393763998,100.0
2010-05-03,2,0.0,159775.46012297593,159775.46012297593,0.0018290610585986137,0.9818883158859095,100.0
2010-05-04,2,0.0,158566.9367360671,158566.9367360671,-0.007563886131065839,0.9668975383400586,100.0
2010-05-05,2,0.0,159556.67779979418,159556.67779979418,0.006241787122207627,0.9791744940655714,100.0
2010-05-06,2,0.0,159837.96754135867,159837.96754135867,0.001762945590515715,0.9826636710127455,100.0
2010-05-07,2,0.0,154482.9576443932,154482.9576443932,-0.03350274017704733,0.9162390051843347,100.0
2010-05-10,2,0.0,160494.32722858826,160494.32722858826,0.038912833336818435,0.9908052942265835,100.0
2010-05-11,2,0.0,157587.61145578974,157587.61145578974,-0.018111018769271212,0.9547497821768813,100.0
2010-05-12,2,0.0,158243.9711430193,158243.9711430193,0.00416504623152879,0.9628914053907188,100.0
2010-05-13,2,0.0,159525.41773176065,159525.41773176065,0.008097917282315893,0.9787867376257416,100.0
2010-05-14,2,159001.61551094239,0.0,159001.61551094239,-0.003283503207614421,0.9722893850255627,0.0
2010-05-17,2,159001.61551094239,0.0,159001.61551094239,0.0,0.9722893850255627,0.0
2010-05-18,2,159001.61551094239,0.0,159001.61551094239,0.0,0.9722893850255627,0.0
2010-05-19,2,159001.61551094239,0.0,159001.61551094239,0.0,0.9722893850255627,0.0
2010-05-20,2,0.0,159001.61551094239,159001.61551094239,0.0,0.9722893850255627,100.0
2010-05-21,2,0.0,156540.36028582463,156540.36028582463,-0.015479435332833916,0.9417594590324248,100.0
2010-05-24,2,0.0,156300.76083394093,156300.76083394093,-0.0015305921836784781,0.9387874171818459,100.0
2010-05-25,2,0.0,152369.28519142748,152369.28519142748,-0.025153272585092427,0.8900205687929237,100.0
2010-05-26,2,0.0,160744.09896859655,160744.09896859655,0.054963923776681516,0.9939035152724182,100.0
2010-05-27,2,0.0,161582.66381495513,161582.66381495513,0.0052167690866363105,1.0043052494926268,100.0
2010-05-28,2,0.0,163532.06984202447,163532.06984202447,0.012064450362706045,1.0284860906868416,100.0
2010-05-31,2,0.0,161844.038992422,161844.038992422,-0.010322323023448278,1.0075474020102004,100.0
2010-06-01,2,0.0,161005.47414606344,161005.47414606344,-0.0051813143788250185,0.997145667789992,100.0
2010-06-02,2,0.0,164283.51849195658,164283.51849195658,0.020359831634788477,1.0378072173363435,100.0
2010-06-03,2,166556.27499349965,0.0,166556.27499349965,0.0138343549152458,1.0659989656298239,0.0
2010-06-04,2,0.0,166556.27499349965,166556.27499349965,0.0,1.0659989656298239,100.0
2010-06-07,2,0.0,163923.0654483329,163923.0654483329,-0.015809728845517974,1.0333360821880957,100.0
2010-06-08,2,0.0,163259.32386372826,163259.32386372826,-0.004049104272112582,1.0251028923710672,100.0
2010-06-09,2,0.0,159527.11732610213,159527.11732610213,-0.022860602685953697,0.9788078197503967,100.0
2010-06-10,2,0.0,163324.60752601904,163324.60752601904,0.02380466884607559,1.0259126846095796,100.0
2010-06-11,2,0.0,165196.14335187725,165196.14335187725,0.011458994784726857,1.049127607496833,100.0
2010-06-14,2,0.0,169962.04993713638,169962.04993713638,0.02884998698248951,1.1082449122985765,100.0
2010-06-15,2,0.0,166719.49079049434,166719.49079049434,-0.019078136253601115,1.0680235286057829,100.0
2010-06-16,2,0.0,168612.79669213985,168612.79669213985,0.011356236110537933,1.0915084920787779,100.0
2010-06-17,2,0.0,168721.60722346965,168721.60722346965,0.0006453278367031114,1.0928582007294172,100.0
2010-06-18,2,170270.3781125631,0.0,170270.3781125631,0.009179446038835628,1.1120694796499475,0.0
2010-06-21,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-06-22,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-06-23,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-06-24,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-06-25,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-06-28,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-06-29,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-06-30,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-01,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-02,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-05,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-06,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-07,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-08,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-09,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-12,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-13,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-14,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-15,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-16,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-19,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-20,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-21,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-22,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-23,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-26,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-27,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-28,2,170270.3781125631,0.0,170270.3781125631,0.0,1.1120694796499475,0.0
2010-07-29,2,0.0,170270.3781125631,170270.3781125631,0.0,1.1120694796499475,100.0
2010-07-30,2,0.0,168227.13112992313,168227.13112992313,-0.012000014361213297,1.0867246155622678,100.0
2010-08-02,2,0.0,167926.65399207742,167926.65399207742,-0.0017861395830001238,1.0829974341275914,100.0
2010-08-03,2,0.0,166674.66591772035,166674.66591772035,-0.007455564942157042,1.0674675114831067,100.0
2010-08-04,2,0.0,174036.35579494,174036.35579494,0.04416801939686366,1.158783456632678,100.0
2010-08-05,2,0.0,175849.23208131985,175849.23208131985,0.010416652762575,1.181270754290012,100.0
2010-08-06,2,0.0,173215.05650874018,173215.05650874018,-0.014979738844475126,1.1485958880416562,100.0
2010-08-09,2,0.0,176249.8682651141,176249.8682651141,0.01752048475197538,1.1862403295362471,100.0
2010-08-10,2,0.0,173174.99044507154,173174.99044507154,-0.017446128330815876,1.1480989001851527,100.0
2010-08-11,2,0.0,171902.97545210316,171902.97545210316,-0.007345258051980934,1.1323205594421162,100.0
2010-08-12,2,0.0,170790.51649692253,170790.51649692253,-0.0064714351351677964,1.118521385254302,100.0
2010-08-13,2,0.0,170980.63082488143,170980.63082488143,0.001113143351623549,1.12087960324957,100.0
2010-08-16,2,0.0,170920.5857213642,170920.5857213642,-0.00035118073449350436,1.1201347911927286,100.0
