trade_id,fold,signal_date,entry_date,entry_price,exit_date,exit_price,predicted_probability,target,holding_period,gross_return_pct,transaction_cost_pct,net_return_pct,capital_before,capital_after,cumulative_return_pct,win_loss,regime
137,3,2014-06-04,2014-06-04,1044.625,2014-06-18,1113.5250244140625,0.58,1,10,6.595670639134857,0.1,6.489074968495723,274950.79921542585,292792.562702993,39.97573931219755,1,BULLISH
138,3,2014-10-17,2014-10-17,1220.574951171875,2014-11-05,1299.75,0.585,1,10,6.48670110361588,0.1,6.380214402512265,292792.562702993,311473.3559580541,48.90649159181738,1,HIGH_VOLATILITY
139,3,2014-11-07,2014-11-07,1286.425048828125,2014-11-21,1311.074951171875,0.575,1,10,1.9161553458714866,0.1,1.8142391905256154,311473.3559580541,317124.22764989047,51.60801151951288,1,BULLISH
140,3,2014-12-08,2014-12-08,1256.4000244140625,2014-12-22,1256.699951171875,0.605,1,10,0.023871915949092288,0.1,-0.07615195596685681,317124.22764989047,316882.7313476903,51.492559053338304,0,HIGH_VOLATILITY
141,3,2014-12-22,2014-12-22,1256.699951171875,2015-01-06,1223.300048828125,0.655,0,10,-2.6577467686383316,0.1,-2.7550890218696935,316882.7313476903,308152.3300041292,47.31880418991031,0,HIGH_VOLATILITY
142,3,2015-01-06,2015-01-06,1223.300048828125,2015-01-20,1250.2249755859375,0.695,1,10,2.2010075764817927,0.1,2.0988065689053106,308152.3300041292,314619.8513484906,50.41074092948089,1,BEARISH_SIDEWAYS
143,3,2015-01-20,2015-01-20,1250.2249755859375,2015-02-04,1257.1500244140625,0.58,1,10,0.5539042143098659,0.1,0.45335031009555604,314619.8513484906,316046.1814202012,51.09262848990173,1,BEARISH_SIDEWAYS
144,3,2015-02-10,2015-02-10,1220.574951171875,2015-02-25,1336.0999755859375,0.72,1,10,9.464803804399462,0.1,9.355339000595064,316046.1814202012,345613.3730904967,65.2278560900417,1,HIGH_VOLATILITY
145,3,2015-03-11,2015-03-11,1303.2750244140625,2015-03-25,1286.875,0.57,0,10,-1.2583701910067497,0.1,-1.357111820815743,345613.3730904967,340923.01314996555,62.98552932376331,0,BEARISH_SIDEWAYS
146,3,2015-03-25,2015-03-25,1286.875,2015-04-10,1326.875,0.57,1,10,3.108305002428363,0.1,3.0051966974259345,340923.01314996555,351168.4202819133,67.88356506828323,1,BULLISH
147,3,2015-04-17,2015-04-17,1237.425048828125,2015-05-04,1240.7750244140625,0.705,1,10,0.27072149453496336,0.1,0.17045077304042835,351168.4202819133,351766.9895689577,68.16972390274995,1,BEARISH_SIDEWAYS
148,3,2015-05-04,2015-05-04,1240.7750244140625,2015-05-18,1260.199951171875,0.73,1,10,1.5655478532045428,0.1,1.4639823053513386,351766.9895689577,356916.79605231434,70.63169890364442,1,BEARISH_SIDEWAYS
149,3,2015-06-12,2015-06-12,1252.9000244140625,2015-06-26,1296.4000244140625,0.595,1,10,3.4719450197427704,0.1,3.368473074723028,356916.79605231434,368939.44222650066,76.37938173815616,1,BULLISH
150,3,2015-07-09,2015-07-09,1261.25,2015-07-23,1244.300048828125,0.655,0,10,-1.3439009848860257,0.1,-1.4425570839011395,368939.44222650066,363617.28016735695,73.83500847235136,0,BEARISH_SIDEWAYS
151,3,2015-07-23,2015-07-23,1244.300048828125,2015-08-06,1286.6500244140625,0.685,1,10,3.403517955803544,0.1,3.30011443784774,363617.28016735695,375617.06652866915,79.57176268498128,1,BULLISH
152,3,2015-08-24,2015-08-24,1289.324951171875,2015-09-07,1269.875,0.605,0,10,-1.5085375610079388,0.1,-1.6070290234469307,375617.06652866915,369580.7912525335,76.68599234071839,0,HIGH_VOLATILITY
153,3,2015-09-07,2015-09-07,1269.875,2015-09-22,1263.4000244140625,0.71,0,10,-0.5098907834186436,0.1,-0.6093808926352249,369580.7912525335,367328.63652779046,75.6093016634311,0,BEARISH_SIDEWAYS
154,3,2015-10-14,2015-10-14,1241.8499755859375,2015-10-29,1247.675048828125,0.67,1,10,0.46906416690462766,0.1,0.3685951027377231,367328.63652779046,368682.59189298516,76.25658894931443,1,BEARISH_SIDEWAYS
155,3,2015-10-29,2015-10-29,1247.675048828125,2015-11-16,1187.300048828125,0.71,0,10,-4.839000351630582,0.1,-4.9341613512789495,368682.59189298516,350491.197934908,67.55980445829475,0,BEARISH_SIDEWAYS
