asset,config,model,fold,feature,importance
hdfcbank_ns,SHORTLIST_16,xgboost,2,RSI_14,0.05848431587219238
hdfcbank_ns,SHORTLIST_16,xgboost,2,OPEN_CLOSE_PCT,0.05765579640865326
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,UPPER_WICK,0.16619039814833678
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,ATR_14,0.15645621501291884
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,ROLLING_STD_20,0.09304464943221272
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,GAP_PCT,0.08821421874844172
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,HIST_VOL_20,0.07582817696868908
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,DAILY_RANGE_PCT,0.05656849682054499
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,HIGH_LOW_PCT,0.05656849682054499
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,VOLUME_CHANGE_PCT,0.04750897777930924
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,ROC_12,0.045521779679269556
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,OPEN_CLOSE_PCT,0.04511483980386811
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,BODY_SIZE,0.02742023872903695
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,LOWER_WICK,0.023872004054691497
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,VOLUME_RATIO,0.020542502645521214
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,RSI_14,0.01725885233159713
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,PRICE_CHANGE_PCT,0.015074739712327855
hdfcbank_ns,SHORTLIST_16,logistic_regression,3,DAILY_RETURN,0.015074739712327494
hdfcbank_ns,SHORTLIST_16,random_forest,3,GAP_PCT,0.07277262458396147
hdfcbank_ns,SHORTLIST_16,random_forest,3,ROC_12,0.06900387928883996
hdfcbank_ns,SHORTLIST_16,random_forest,3,VOLUME_CHANGE_PCT,0.06875181425673549
hdfcbank_ns,SHORTLIST_16,random_forest,3,VOLUME_RATIO,0.06815194481810904
hdfcbank_ns,SHORTLIST_16,random_forest,3,HIST_VOL_20,0.06748780687511209
hdfcbank_ns,SHORTLIST_16,random_forest,3,RSI_14,0.06666440753015374
hdfcbank_ns,SHORTLIST_16,random_forest,3,ROLLING_STD_20,0.06600681302087062
hdfcbank_ns,SHORTLIST_16,random_forest,3,ATR_14,0.06369666481844602
hdfcbank_ns,SHORTLIST_16,random_forest,3,LOWER_WICK,0.060884729934188225
hdfcbank_ns,SHORTLIST_16,random_forest,3,BODY_SIZE,0.060838115730740994
hdfcbank_ns,SHORTLIST_16,random_forest,3,OPEN_CLOSE_PCT,0.059013354825511934
hdfcbank_ns,SHORTLIST_16,random_forest,3,UPPER_WICK,0.05828834735948665
hdfcbank_ns,SHORTLIST_16,random_forest,3,DAILY_RANGE_PCT,0.05610434281459254
hdfcbank_ns,SHORTLIST_16,random_forest,3,HIGH_LOW_PCT,0.05485120474894007
hdfcbank_ns,SHORTLIST_16,random_forest,3,DAILY_RETURN,0.054146705545907496
hdfcbank_ns,SHORTLIST_16,random_forest,3,PRICE_CHANGE_PCT,0.053337243848403784
hdfcbank_ns,SHORTLIST_16,xgboost,3,DAILY_RANGE_PCT,0.06883091479539871
hdfcbank_ns,SHORTLIST_16,xgboost,3,GAP_PCT,0.06791900843381882
hdfcbank_ns,SHORTLIST_16,xgboost,3,PRICE_CHANGE_PCT,0.06583870947360992
hdfcbank_ns,SHORTLIST_16,xgboost,3,RSI_14,0.06484869122505188
hdfcbank_ns,SHORTLIST_16,xgboost,3,OPEN_CLOSE_PCT,0.06398329138755798
hdfcbank_ns,SHORTLIST_16,xgboost,3,BODY_SIZE,0.06321593374013901
hdfcbank_ns,SHORTLIST_16,xgboost,3,ROLLING_STD_20,0.06272722035646439
hdfcbank_ns,SHORTLIST_16,xgboost,3,LOWER_WICK,0.062325723469257355
hdfcbank_ns,SHORTLIST_16,xgboost,3,UPPER_WICK,0.06167269125580788
hdfcbank_ns,SHORTLIST_16,xgboost,3,ROC_12,0.06115274876356125
hdfcbank_ns,SHORTLIST_16,xgboost,3,DAILY_RETURN,0.06104140728712082
hdfcbank_ns,SHORTLIST_16,xgboost,3,HIGH_LOW_PCT,0.06028517708182335
hdfcbank_ns,SHORTLIST_16,xgboost,3,VOLUME_RATIO,0.06025979667901993
hdfcbank_ns,SHORTLIST_16,xgboost,3,VOLUME_CHANGE_PCT,0.06017954647541046
hdfcbank_ns,SHORTLIST_16,xgboost,3,HIST_VOL_20,0.057944461703300476
hdfcbank_ns,SHORTLIST_16,xgboost,3,ATR_14,0.05777475982904434
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,SMA_20,0.9422401694534374
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,SMA_50,0.9030026215087512
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,EMA_20,0.8356560311055162
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,VOLUME_EMA_20,0.5683137857544581
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,EMA_50,0.49413740380315224
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,VOLUME_SMA_20,0.4574136033380824
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,OBV,0.4172372327370425
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,ATR_14,0.26966653843217114
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,TRUE_RANGE,0.19314659098760442
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,ROLLING_STD_20,0.15174125164707084
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,HIST_VOL_20,0.15056065231211951
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,MOMENTUM_20,0.13970803937784834
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,VOLUME_RATIO,0.11678458472986286
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,OPEN_CLOSE_PCT,0.11018267848356299
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,ROC_12,0.09326619820039103
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,DAILY_RETURN,0.08746492834055056
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,PRICE_CHANGE_PCT,0.08746492834053952
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,HIGH_LOW_PCT,0.08012065692248284
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,DAILY_RANGE_PCT,0.08012065692248284
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,GAP_PCT,0.07697842215132235
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,LOWER_WICK,0.07123354870319747
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,Volume,0.049433152110070155
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,UPPER_WICK,0.022374547883374042
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,RSI_14,0.019570513241103215
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,BODY_SIZE,0.004174091448658704
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,MOMENTUM_10,0.0030766946067226422
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,1,VOLUME_CHANGE_PCT,0.00161719439764839
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,MOMENTUM_20,0.0511156983643512
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,ROC_12,0.045332850552127664
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,MOMENTUM_10,0.044669349904016824
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,GAP_PCT,0.04401105086356361
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,VOLUME_EMA_20,0.04324463277888792
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,VOLUME_CHANGE_PCT,0.0416915569543031
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,OBV,0.04121317607199797
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,VOLUME_RATIO,0.04018221168654873
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,RSI_14,0.039807569382279515
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,VOLUME_SMA_20,0.03898402562050738
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,HIST_VOL_20,0.03843356106325155
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,ROLLING_STD_20,0.03761402564979626
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,ATR_14,0.035842403231596244
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,Volume,0.03549544657353252
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,PRICE_CHANGE_PCT,0.034604782663266234
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,DAILY_RETURN,0.03437101494972636
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,OPEN_CLOSE_PCT,0.03379220407875042
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,LOWER_WICK,0.03366892457454724
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,BODY_SIZE,0.03350430292995578
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,SMA_50,0.03317112881383938
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,TRUE_RANGE,0.03239695721183449
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,SMA_20,0.03169521466480062
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,HIGH_LOW_PCT,0.03154318533200693
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,UPPER_WICK,0.03144088606577428
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,EMA_50,0.031345228143647236
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,EMA_20,0.030976654679492777
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,1,DAILY_RANGE_PCT,0.029851957195597825
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,MOMENTUM_20,0.044162966310977936
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,VOLUME_SMA_20,0.041430968791246414
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,VOLUME_EMA_20,0.04047059640288353
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,EMA_20,0.040340326726436615
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,MOMENTUM_10,0.04000569507479668
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,OBV,0.039920102804899216
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,GAP_PCT,0.03904633969068527
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,Volume,0.03846193850040436
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,TRUE_RANGE,0.038293469697237015
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,ROC_12,0.03823143616318703
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,BODY_SIZE,0.0376410074532032
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,LOWER_WICK,0.037540633231401443
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,VOLUME_CHANGE_PCT,0.03741617873311043
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,ROLLING_STD_20,0.0369095541536808
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,VOLUME_RATIO,0.036656033247709274
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,RSI_14,0.036570657044649124
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,SMA_20,0.03637964278459549
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,ATR_14,0.035836853086948395
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,DAILY_RANGE_PCT,0.035776641219854355
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,OPEN_CLOSE_PCT,0.035613738000392914
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,UPPER_WICK,0.03530283644795418
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,HIST_VOL_20,0.03483137488365173
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,SMA_50,0.034513961523771286
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,DAILY_RETURN,0.034145455807447433
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,PRICE_CHANGE_PCT,0.03317892923951149
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,EMA_50,0.03289860486984253
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,1,HIGH_LOW_PCT,0.028424154967069626
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,TRUE_RANGE,0.573522475630864
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,EMA_50,0.5072419009751511
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,SMA_20,0.37985567295963196
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,ATR_14,0.37387554399778317
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,LOWER_WICK,0.3478105322854859
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,BODY_SIZE,0.3285923259914355
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,VOLUME_SMA_20,0.22424048055208917
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,SMA_50,0.21579146605403146
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,EMA_20,0.18009299219838648
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,VOLUME_EMA_20,0.1777793538227896
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,GAP_PCT,0.16210317971364907
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,Volume,0.16156808651762797
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,ROC_12,0.12133079141310454
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,HIST_VOL_20,0.11968328591996785
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,OPEN_CLOSE_PCT,0.08665046488087216
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,UPPER_WICK,0.07008156748347764
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,VOLUME_CHANGE_PCT,0.05110845176121754
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,DAILY_RETURN,0.050300255616948175
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,PRICE_CHANGE_PCT,0.050300255616939564
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,MOMENTUM_20,0.04155736625626727
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,DAILY_RANGE_PCT,0.03908596528018728
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,HIGH_LOW_PCT,0.03908596528018728
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,VOLUME_RATIO,0.03877112072732631
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,ROLLING_STD_20,0.03671744170883093
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,RSI_14,0.03154387720883486
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,OBV,0.02381594737610181
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,2,MOMENTUM_10,0.012506179270507487
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,GAP_PCT,0.04891928228588245
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,ROC_12,0.04312473644003975
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,VOLUME_CHANGE_PCT,0.04248584237216293
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,MOMENTUM_10,0.0424396336851904
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,MOMENTUM_20,0.04183723418131497
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,HIST_VOL_20,0.041792169480223344
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,VOLUME_RATIO,0.04082267722531403
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,RSI_14,0.04035821900486957
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,Volume,0.03944173262582609
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,LOWER_WICK,0.03932948101143434
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,VOLUME_EMA_20,0.038531632234475435
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,ROLLING_STD_20,0.03809824551302803
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,UPPER_WICK,0.036496747373230894
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,ATR_14,0.03614700301716289
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,VOLUME_SMA_20,0.035850657582834324
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,BODY_SIZE,0.035535952678695366
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,OPEN_CLOSE_PCT,0.035153888364350856
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,PRICE_CHANGE_PCT,0.03499025895116326
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,DAILY_RANGE_PCT,0.03466947939304756
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,DAILY_RETURN,0.034441863977243616
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,OBV,0.03443766824125543
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,TRUE_RANGE,0.033858988066903975
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,HIGH_LOW_PCT,0.03356425661224796
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,SMA_50,0.030702288077949298
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,SMA_20,0.02935923587439311
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,EMA_20,0.028949816109009027
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,2,EMA_50,0.028661009620751073
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,Volume,0.04263180121779442
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,GAP_PCT,0.041127607226371765
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,LOWER_WICK,0.04077669605612755
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,MOMENTUM_20,0.03966892138123512
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,RSI_14,0.039578307420015335
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,PRICE_CHANGE_PCT,0.039217788726091385
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,SMA_20,0.03831414133310318
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,VOLUME_CHANGE_PCT,0.03807695582509041
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,UPPER_WICK,0.03749430924654007
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,ATR_14,0.03746612370014191
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,VOLUME_SMA_20,0.0372784323990345
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,ROC_12,0.03727097809314728
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,OBV,0.03720316290855408
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,VOLUME_RATIO,0.03716433793306351
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,VOLUME_EMA_20,0.036455411463975906
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,HIGH_LOW_PCT,0.03633149713277817
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,EMA_20,0.03629785031080246
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,TRUE_RANGE,0.03602411225438118
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,OPEN_CLOSE_PCT,0.035579387098550797
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,BODY_SIZE,0.03526454418897629
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,ROLLING_STD_20,0.035240981727838516
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,HIST_VOL_20,0.03506440669298172
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,EMA_50,0.0349307544529438
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,DAILY_RETURN,0.0346633605659008
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,SMA_50,0.03437157720327377
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,MOMENTUM_10,0.033341627568006516
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,2,DAILY_RANGE_PCT,0.03316493704915047
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,SMA_20,0.5966037777291697
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,EMA_50,0.5433698306479683
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,SMA_50,0.38700557287331216
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,ATR_14,0.3098450169571143
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,TRUE_RANGE,0.26864266067517206
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,EMA_20,0.25569522885634177
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,GAP_PCT,0.204376093943771
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,BODY_SIZE,0.15616050706755988
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,LOWER_WICK,0.1486221978117928
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,VOLUME_EMA_20,0.14594987773729418
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,OPEN_CLOSE_PCT,0.1344840320047752
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,VOLUME_SMA_20,0.12929339433920667
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,Volume,0.1258046438673421
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,OBV,0.11191797046450427
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,HIST_VOL_20,0.09143978635181801
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,PRICE_CHANGE_PCT,0.07070366185401339
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,DAILY_RETURN,0.07070366185400813
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,ROLLING_STD_20,0.0695024966575667
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,UPPER_WICK,0.05569669917301038
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,ROC_12,0.05540693955524752
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,HIGH_LOW_PCT,0.048844019666033384
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,DAILY_RANGE_PCT,0.048844019666033384
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,VOLUME_CHANGE_PCT,0.04863923317361266
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,MOMENTUM_10,0.04515973439984869
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,VOLUME_RATIO,0.03270698609371003
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,MOMENTUM_20,0.027904489364750984
hdfcbank_ns,NO_PRICE_LEVELS_27,logistic_regression,3,RSI_14,0.000999842819221731
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,GAP_PCT,0.049559954691159994
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,VOLUME_CHANGE_PCT,0.04270440396772547
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,VOLUME_RATIO,0.04259860023842087
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,ROC_12,0.04203795906974734
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,RSI_14,0.04146232632579944
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,MOMENTUM_10,0.04130434058017634
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,MOMENTUM_20,0.04089698916069819
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,HIST_VOL_20,0.03973646881616018
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,ROLLING_STD_20,0.038744384153677744
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,BODY_SIZE,0.03867782688563956
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,UPPER_WICK,0.03848534341768323
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,LOWER_WICK,0.03787491716416034
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,VOLUME_EMA_20,0.037771493817329575
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,Volume,0.03771218273017819
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,VOLUME_SMA_20,0.03762447711705817
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,OPEN_CLOSE_PCT,0.037519942544227636
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,DAILY_RETURN,0.03631924071416645
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,PRICE_CHANGE_PCT,0.035632530745414934
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,ATR_14,0.0350217913811978
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,DAILY_RANGE_PCT,0.03459706320996991
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,HIGH_LOW_PCT,0.03453864543590256
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,TRUE_RANGE,0.03339940669877925
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,OBV,0.03269207489816007
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,SMA_50,0.028930023630852626
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,EMA_20,0.02840050877402777
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,SMA_20,0.028369908690268925
hdfcbank_ns,NO_PRICE_LEVELS_27,random_forest,3,EMA_50,0.027387195141417398
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,3,EMA_20,0.04418975114822388
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,3,GAP_PCT,0.04337669536471367
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,3,SMA_20,0.0410669706761837
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,3,ROC_12,0.038589198142290115
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,3,HIGH_LOW_PCT,0.038423798978328705
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,3,TRUE_RANGE,0.03793763369321823
hdfcbank_ns,NO_PRICE_LEVELS_27,xgboost,3,RSI_14,0.03788373991847038
