fold,date,equity_interp_a,equity_interp_b1,equity_interp_b2,equity_buy_hold
1,2009-04-01,0.04696049264524915,0.7704134479067444,0.8588339090991424,0.07255987696309818
1,2009-04-02,0.04696049264524915,0.7704134479067444,0.8588339090991424,0.06807150943041873
1,2009-04-06,0.045985746413044204,0.7704134479067444,0.8570512508052692,0.06672663904762832
1,2009-04-08,0.04439840284616714,0.7704134479067444,0.8540928671852008,0.06449008457256233
1,2009-04-09,0.0443061124235441,0.7704134479067444,0.853915327934645,0.06442051989888564
1,2009-04-13,0.04472936764948643,0.7704134479067444,0.8547310711928336,0.06510034809537024
1,2009-04-15,0.04823851796625922,0.7704134479067444,0.8614366875850348,0.0702727620306165
1,2009-04-16,0.052410779906088445,0.8370483040787831,0.8688874544342519,0.07642108989857099
1,2009-04-17,0.06089078673684223,0.8370483040787831,0.8829459583564626,0.08886235969926393
1,2009-04-20,0.07054812318161263,0.8370483040787831,0.8969495648778403,0.10304487646682725
1,2009-04-21,0.08131437850608991,0.8370483040787831,0.9106377929881673,0.1188734630003715
1,2009-04-22,0.09452462123259364,0.8370483040787831,0.9254319124321231,0.1383043859289821
1,2009-04-23,0.1048875445278763,0.8370483040787831,0.9355776075943841,0.15360527678279534
1,2009-04-24,0.11041413809780376,0.8370483040787831,0.9405072274206211,0.16185244492060136
1,2009-04-27,0.1174946670508481,0.8370483040787831,0.9465384194119948,0.1723934113279586
1,2009-04-28,0.12193168818971334,0.8370483040787831,0.9501128888590732,0.17907599987803446
2,2009-04-29,0.9929063695610343,0.9929063695610343,0.9992906369561034,0.9939063695610343
2,2009-04-30,1.0269469108487832,0.9929063695610343,1.0027165787395975,1.0289751009557957
2,2009-05-05,1.0554979279600767,0.9929063695610343,1.0055043156610426,1.0586114805916194
2,2009-05-06,1.1230536169964886,0.9929063695610343,1.0119399073447561,1.1274250597502982
2,2009-05-07,1.149931345595557,0.9929063695610343,1.0143617548662414,1.1555348339278038
2,2009-05-08,1.1544312423312402,0.9929063695610343,1.01475869361976,1.1612121929967836
2,2009-05-11,1.1834861809664814,0.9929063695610343,1.017312657034087,1.1915990080432544
2,2009-05-12,1.1515664565653776,0.9929063695610343,1.0145688700626359,1.1606520721490077
2,2009-05-13,1.2001487338232442,0.9929063695610343,1.018849132470556,1.2107783053628989
2,2009-05-14,1.2829861542638064,0.9929063695610343,1.025881497007833,1.2955601850784557
2,2009-05-15,1.4023223707360837,1.0852609823219408,1.0354236745282193,1.4173615279530614
2,2009-05-18,1.4023223707360837,1.0852609823219408,1.0354236745282193,1.3293302910994944
2,2009-05-19,1.4532650416738988,1.0852609823219408,1.0391850954848734,1.3789506827045521
2,2009-05-20,1.4951959217920894,1.0852609823219408,1.042183443646417,1.420116330312673
2,2009-05-21,1.6316850561547953,1.0852609823219408,1.051697027384657,1.5511719317280448
2,2009-05-22,1.8547140259787334,1.0852609823219408,1.0660722834244014,1.7647470335524622
2,2009-05-25,2.178209096256635,1.0852609823219408,1.0846664776461068,2.0743150093562908
2,2009-05-26,2.726120717177472,1.0852609823219408,1.1119504224678831,2.598167192720908
2,2009-05-27,3.2834988172622497,1.0852609823219408,1.134685175553407,3.1319822955601007
2,2009-05-28,3.8342312874489646,1.0852609823219408,1.1537169463684736,3.6604332873057883
2,2009-05-29,3.8342312874489646,1.0852609823219408,1.1537169463684736,3.97187669897284
2,2009-06-01,4.2719943894320345,1.2091677522754396,1.1668892010236882,4.429326974361075
2,2009-06-02,4.781468460661426,1.2091677522754396,1.1808054129314054,4.961993710077427
2,2009-06-03,5.192839950562204,1.2091677522754396,1.1909644192282556,5.393858602381649
2,2009-06-04,5.5224793658152755,1.2091677522754396,1.1985246140056647,5.741652460324341
2,2009-06-05,5.80978955144103,1.2091677522754396,1.2047600076851515,6.046106905517902
2,2009-06-08,5.80978955144103,1.2091677522754396,1.2047600076851515,6.02329458091559
2,2009-06-09,5.80978955144103,1.2091677522754396,1.2047600076851515,5.6471031193378876
2,2009-06-10,5.80978955144103,1.2091677522754396,1.2047600076851515,5.514918519999053
2,2009-06-11,5.80978955144103,1.2091677522754396,1.2047600076851515,5.414595698505428
2,2009-06-12,5.80978955144103,1.2091677522754396,1.2047600076851515,5.628828283025647
2,2009-06-15,5.80978955144103,1.2091677522754396,1.2047600076851515,5.58831247202002
2,2009-06-16,5.80978955144103,1.2091677522754396,1.2047600076851515,5.5983648605809195
2,2009-06-17,5.80978955144103,1.2091677522754396,1.2047600076851515,5.808257532157589
2,2009-06-18,6.013897866674333,1.251647981647976,1.208992545426008,6.0181202823409965
2,2009-06-19,6.013897866674333,1.251647981647976,1.208992545426008,6.194797981739566
2,2009-06-22,6.187658573546647,1.251647981647976,1.2124857108231244,6.379980268385378
2,2009-06-23,6.561185411693114,1.251647981647976,1.2198050538101106,6.771496860307644
2,2009-06-24,6.561185411693114,1.251647981647976,1.2198050538101106,6.760853927901301
2,2009-06-25,6.561185411693114,1.251647981647976,1.2198050538101106,6.896781631668627
2,2009-06-26,6.561185411693114,1.251647981647976,1.2198050538101106,6.857733421025482
2,2009-06-29,6.561185411693114,1.251647981647976,1.2198050538101106,7.058386713349772
2,2009-06-30,6.561185411693114,1.251647981647976,1.2198050538101106,7.3679890065127625
2,2009-07-01,6.561185411693114,1.251647981647976,1.2198050538101106,7.934252210921427
2,2009-07-02,6.561185411693114,1.251647981647976,1.2198050538101106,8.540510208438848
2,2009-07-03,7.278796375221869,1.3885434140661015,1.2331463240998042,9.483144693309626
2,2009-07-06,7.278796375221869,1.3885434140661015,1.2331463240998042,12.468578429920576
2,2009-07-07,7.278796375221869,1.3885434140661015,1.2331463240998042,15.30256514873873
2,2009-07-08,7.278796375221869,1.3885434140661015,1.2331463240998042,18.721201774427723
2,2009-07-09,7.278796375221869,1.3885434140661015,1.2331463240998042,22.941490789038117
2,2009-07-10,7.278796375221869,1.3885434140661015,1.2331463240998042,28.13184677586762
2,2009-07-13,7.278796375221869,1.3885434140661015,1.2331463240998042,33.99176267432172
2,2009-07-14,7.278796375221869,1.3885434140661015,1.2331463240998042,40.14778236112113
2,2009-07-15,7.278796375221869,1.3885434140661015,1.2331463240998042,47.42020896474794
2,2009-07-16,7.278796375221869,1.3885434140661015,1.2331463240998042,60.21846826221036
2,2009-07-17,7.278796375221869,1.3885434140661015,1.2331463240998042,72.95992552933936
2,2009-07-20,7.278796375221869,1.3885434140661015,1.2331463240998042,77.4930519126592
2,2009-07-21,7.278796375221869,1.3885434140661015,1.2331463240998042,86.01956205694042
2,2009-07-22,7.278796375221869,1.3885434140661015,1.2331463240998042,97.58599510906448
2,2009-07-23,7.278796375221869,1.3885434140661015,1.2331463240998042,106.15157552780059
2,2009-07-24,7.278796375221869,1.3885434140661015,1.2331463240998042,111.5298093293756
2,2009-07-27,7.278796375221869,1.3885434140661015,1.2331463240998042,125.17206721951152
2,2009-07-28,7.278796375221869,1.3885434140661015,1.2331463240998042,141.12295255083347
2,2009-07-29,7.278796375221869,1.3885434140661015,1.2331463240998042,146.72778617354118
2,2009-07-30,7.278796375221869,1.3885434140661015,1.2331463240998042,144.98005047170292
2,2009-07-31,7.278796375221869,1.3885434140661015,1.2331463240998042,143.75338828061788
2,2009-08-03,7.278796375221869,1.3885434140661015,1.2331463240998042,137.93997326489426
2,2009-08-04,7.278796375221869,1.3885434140661015,1.2331463240998042,132.39791192188878
2,2009-08-05,7.278796375221869,1.3885434140661015,1.2331463240998042,124.65175504066401
2,2009-08-06,7.278796375221869,1.3885434140661015,1.2331463240998042,120.70066936331463
2,2009-08-07,7.273662098620655,1.3875639710932386,1.233059341115375,120.73623087085542
2,2009-08-10,7.273662098620655,1.3875639710932386,1.233059341115375,116.81658688961586
2,2009-08-11,7.273662098620655,1.3875639710932386,1.233059341115375,113.88484710723115
2,2009-08-12,7.273662098620655,1.3875639710932386,1.233059341115375,120.20751602725387
2,2009-08-13,7.273662098620655,1.3875639710932386,1.233059341115375,124.99984224760952
2,2009-08-14,7.273662098620655,1.3875639710932386,1.233059341115375,129.62591210283844
2,2009-08-17,7.507346677318801,1.3875639710932386,1.2370208525071813,133.92009449933713
2,2009-08-18,7.76614127298962,1.3875639710932386,1.2412851328864019,138.67053201308153
2,2009-08-19,8.328302600210485,1.3875639710932386,1.2502703222260534,148.8470331204954
2,2009-08-20,8.862727357938763,1.3875639710932386,1.2582932705520862,158.54735101539552
2,2009-08-21,9.248054107326022,1.4478913954801922,1.2637639799188072,165.59909646710616
2,2009-08-24,9.760123324624491,1.4478913954801922,1.2707615020411571,174.93399742201183
2,2009-08-25,10.237169207305362,1.4478913954801922,1.2769726073956216,183.65918641472993
2,2009-08-26,10.237169207305362,1.4478913954801922,1.2769726073956216,187.66051644132875
2,2009-08-27,10.237169207305362,1.4478913954801922,1.2769726073956216,190.67541421203782
2,2009-08-28,10.237169207305362,1.4478913954801922,1.2769726073956216,197.5683544938554
2,2009-08-31,10.237169207305362,1.4478913954801922,1.2769726073956216,209.5825153826937
2,2009-09-01,10.237169207305362,1.4478913954801922,1.2769726073956216,227.4819512438121
2,2009-09-02,10.914389279506167,1.4478913954801922,1.28542017198957,242.75806044015198
2,2009-09-03,11.911774775227443,1.4478913954801922,1.2971666783915108,265.1846862601074
2,2009-09-04,11.911774775227443,1.4478913954801922,1.2971666783915108,291.1597098467971
2,2009-09-07,11.911774775227443,1.4478913954801922,1.2971666783915108,318.48153618268367
2,2009-09-08,11.911774775227443,1.4478913954801922,1.2971666783915108,339.29638370535076
2,2009-09-09,11.911774775227443,1.4478913954801922,1.2971666783915108,364.7837048923748
2,2009-09-10,11.911774775227443,1.4478913954801922,1.2971666783915108,385.0039742330225
2,2009-09-11,11.911774775227443,1.4478913954801922,1.2971666783915108,419.39224682861885
2,2009-09-14,11.911774775227443,1.4478913954801922,1.2971666783915108,465.82471231129665
2,2009-09-15,11.911774775227443,1.4478913954801922,1.2971666783915108,513.0261779184183
2,2009-09-16,11.911774775227443,1.4478913954801922,1.2971666783915108,553.3128852071449
2,2009-09-17,11.911774775227443,1.4478913954801922,1.2971666783915108,582.9741379743589
2,2009-09-18,11.911774775227443,1.4478913954801922,1.2971666783915108,590.6606242394035
2,2009-09-22,11.911774775227443,1.4478913954801922,1.2971666783915108,560.0323262891502
2,2009-09-23,11.911774775227443,1.4478913954801922,1.2971666783915108,532.4050538073445
2,2009-09-24,11.911774775227443,1.4478913954801922,1.2971666783915108,512.347628754895
2,2009-09-25,11.911774775227443,1.4478913954801922,1.2971666783915108,506.7653386693792
2,2009-09-29,11.911774775227443,1.4478913954801922,1.2971666783915108,492.2780172536082
2,2009-09-30,11.911774775227443,1.4478913954801922,1.2971666783915108,461.2034531866282
2,2009-10-01,11.911774775227443,1.4478913954801922,1.2971666783915108,438.1011845796053
2,2009-10-05,11.911774775227443,1.4478913954801922,1.2971666783915108,442.19525553898967
2,2009-10-06,11.911774775227443,1.4478913954801922,1.2971666783915108,455.58636721886086
2,2009-10-07,12.58735102472061,1.530008549060546,1.3045235585885553,481.88053222727615
2,2009-10-08,14.081544059313138,1.530008549060546,1.3200090249974665,539.5644827856486
2,2009-10-09,16.14303292240519,1.530008549060546,1.3393334960409213,619.0944028357976
2,2009-10-12,16.14303292240519,1.530008549060546,1.3393334960409213,686.2515205258195
2,2009-10-13,17.84538591725171,1.530008549060546,1.3534573499600882,759.3059779962746
2,2009-10-15,17.84538591725171,1.530008549060546,1.3534573499600882,819.9930332001858
2,2009-10-16,18.058698384719808,1.530008549060546,1.3550751873566653,830.6147048314084
2,2009-10-20,18.058698384719808,1.530008549060546,1.3550751873566653,836.8338155826559
2,2009-10-21,18.058698384719808,1.530008549060546,1.3550751873566653,825.8576610503144
2,2009-10-22,18.058698384719808,1.530008549060546,1.3550751873566653,820.9752880535842
2,2009-10-23,18.058698384719808,1.530008549060546,1.3550751873566653,799.0971716004591
2,2009-10-26,18.058698384719808,1.530008549060546,1.3550751873566653,776.9052386569584
2,2009-10-27,18.058698384719808,1.530008549060546,1.3550751873566653,779.9270404409217
2,2009-10-28,18.391784958765484,1.5582290384341537,1.3575745776344985,795.092457530073
2,2009-10-29,18.391784958765484,1.5582290384341537,1.3575745776344985,840.3615489055045
2,2009-10-30,18.391784958765484,1.5582290384341537,1.3575745776344985,890.4515550749794
2,2009-11-03,18.391784958765484,1.5582290384341537,1.3575745776344985,1014.4580471162619
2,2009-11-04,18.391784958765484,1.5582290384341537,1.3575745776344985,1113.6826653930693
2,2009-11-05,18.391784958765484,1.5582290384341537,1.3575745776344985,1212.4785770860944
2,2009-11-06,18.391784958765484,1.5582290384341537,1.3575745776344985,1350.8470984956823
2,2009-11-09,20.48058451509894,1.5582290384341537,1.372992880870482,1505.6169218565838
2,2009-11-10,22.826326720183534,1.5582290384341537,1.3887184444917946,1679.568259538255
2,2009-11-11,22.826326720183534,1.5582290384341537,1.3887184444917946,1829.3693177852665
2,2009-11-12,22.826326720183534,1.5582290384341537,1.3887184444917946,1920.2307854542703
2,2009-11-13,22.826326720183534,1.5582290384341537,1.3887184444917946,1921.0903628240135
2,2009-11-16,22.826326720183534,1.5582290384341537,1.3887184444917946,1986.4493468564342
2,2009-11-17,22.826326720183534,1.5582290384341537,1.3887184444917946,1972.9272438601133
2,2009-11-18,22.826326720183534,1.5582290384341537,1.3887184444917946,1965.4593694934388
2,2009-11-19,22.826326720183534,1.5582290384341537,1.3887184444917946,1994.8009490003358
2,2009-11-20,22.826326720183534,1.5582290384341537,1.3887184444917946,2000.7005630100298
2,2009-11-23,22.826326720183534,1.5582290384341537,1.3887184444917946,2015.97762834267
2,2009-11-24,22.826326720183534,1.5582290384341537,1.3887184444917946,2013.8147168947626
2,2009-11-25,22.826326720183534,1.5582290384341537,1.3887184444917946,2024.9899113991792
2,2009-11-26,22.826326720183534,1.5582290384341537,1.3887184444917946,2077.24106658405
2,2009-11-27,22.826326720183534,1.5582290384341537,1.3887184444917946,2187.6945927300294
2,2009-11-30,22.826326720183534,1.5582290384341537,1.3887184444917946,2240.766050577032
2,2009-12-01,22.826326720183534,1.5582290384341537,1.3887184444917946,2290.433817725223
2,2009-12-02,22.826326720183534,1.5582290384341537,1.3887184444917946,2386.99833723177
2,2009-12-03,22.826326720183534,1.5582290384341537,1.3887184444917946,2500.1131494141314
2,2009-12-04,22.826326720183534,1.5582290384341537,1.3887184444917946,2616.2719854169545
2,2009-12-07,22.826326720183534,1.5582290384341537,1.3887184444917946,2745.888407091951
2,2009-12-08,23.64522733506397,1.6141309245913331,1.3937005092893013,2847.1437811699193
2,2009-12-09,23.64522733506397,1.6141309245913331,1.3937005092893013,3007.690842454017
2,2009-12-10,25.084224028727167,1.6141309245913331,1.4021822650212497,3193.7400036330346
2,2009-12-11,25.084224028727167,1.6141309245913331,1.4021822650212497,3353.404614836326
2,2009-12-14,25.084224028727167,1.6141309245913331,1.4021822650212497,3532.465414709279
2,2009-12-15,25.084224028727167,1.6141309245913331,1.4021822650212497,3780.914660434971
2,2009-12-16,25.084224028727167,1.6141309245913331,1.4021822650212497,3985.03049783727
2,2009-12-17,25.084224028727167,1.6141309245913331,1.4021822650212497,4145.479187143781
2,2009-12-18,25.084224028727167,1.6141309245913331,1.4021822650212497,4187.361208886075
2,2009-12-21,25.084224028727167,1.6141309245913331,1.4021822650212497,4075.268714127978
2,2009-12-22,25.084224028727167,1.6141309245913331,1.4021822650212497,3938.7791512749486
2,2009-12-23,25.084224028727167,1.6141309245913331,1.4021822650212497,3768.101485391067
2,2009-12-24,25.084224028727167,1.6141309245913331,1.4021822650212497,3771.8731071181237
2,2009-12-29,25.084224028727167,1.6141309245913331,1.4021822650212497,4011.748576519481
2,2009-12-30,25.084224028727167,1.6141309245913331,1.4021822650212497,4212.133328112604
2,2009-12-31,25.084224028727167,1.6141309245913331,1.4021822650212497,4443.162170881175
2,2010-01-04,25.084224028727167,1.6141309245913331,1.4021822650212497,4741.973833496778
2,2010-01-05,25.084224028727167,1.6141309245913331,1.4021822650212497,4923.933164739734
2,2010-01-06,25.084224028727167,1.6141309245913331,1.4021822650212497,5222.445065404451
2,2010-01-07,25.084224028727167,1.6141309245913331,1.4021822650212497,5633.646807971494
2,2010-01-08,27.139932779925665,1.7464125954719012,1.4136734650267926,6100.970520656943
2,2010-01-11,28.708812389674748,1.7464125954719012,1.4218454951202655,6459.7506347537665
2,2010-01-12,28.708812389674748,1.7464125954719012,1.4218454951202655,6401.616753686864
2,2010-01-13,28.708812389674748,1.7464125954719012,1.4218454951202655,6021.684484882534
2,2010-01-14,28.708812389674748,1.7464125954719012,1.4218454951202655,5684.637212364558
2,2010-01-15,28.708812389674748,1.7464125954719012,1.4218454951202655,5359.605842735849
2,2010-01-18,28.708812389674748,1.7464125954719012,1.4218454951202655,4933.349569813451
2,2010-01-19,28.708812389674748,1.7464125954719012,1.4218454951202655,4757.993545192282
2,2010-01-20,28.708812389674748,1.7464125954719012,1.4218454951202655,4509.532691581347
2,2010-01-21,26.923636747739344,1.7464125954719012,1.4130041543151086,4233.629791732955
2,2010-01-22,26.923636747739344,1.7464125954719012,1.4130041543151086,4045.369421135348
2,2010-01-25,26.923636747739344,1.7464125954719012,1.4130041543151086,3932.7603553348645
2,2010-01-27,26.923636747739344,1.7464125954719012,1.4130041543151086,3874.5599455149563
2,2010-01-28,26.923636747739344,1.7464125954719012,1.4130041543151086,3879.5223711908757
2,2010-01-29,26.923636747739344,1.7464125954719012,1.4130041543151086,3931.9555337971606
2,2010-02-01,26.923636747739344,1.7464125954719012,1.4130041543151086,3995.1914312195563
2,2010-02-02,26.923636747739344,1.7464125954719012,1.4130041543151086,4104.756198022475
2,2010-02-03,27.10589382034209,1.7582347742581306,1.4139606744284718,4136.647722234383
2,2010-02-04,27.10589382034209,1.7582347742581306,1.4139606744284718,4203.006424963581
2,2010-02-05,27.10589382034209,1.7582347742581306,1.4139606744284718,4399.069267869621
2,2010-02-08,27.10589382034209,1.7582347742581306,1.4139606744284718,4629.607772722161
2,2010-02-09,28.192297608435734,1.7582347742581306,1.4196278265360394,4819.791985519512
2,2010-02-10,28.192297608435734,1.7582347742581306,1.4196278265360394,5043.241390778822
2,2010-02-11,28.192297608435734,1.7582347742581306,1.4196278265360394,5172.938153744559
2,2010-02-15,28.192297608435734,1.7582347742581306,1.4196278265360394,5291.142977827205
2,2010-02-16,28.192297608435734,1.7582347742581306,1.4196278265360394,5365.120402585608
2,2010-02-17,28.192297608435734,1.7582347742581306,1.4196278265360394,5402.248038790891
2,2010-02-18,28.192297608435734,1.7582347742581306,1.4196278265360394,5429.301909286729
2,2010-02-19,28.192297608435734,1.7582347742581306,1.4196278265360394,5517.192325410946
2,2010-02-22,28.192297608435734,1.7582347742581306,1.4196278265360394,5600.615130923649
2,2010-02-23,28.192297608435734,1.7582347742581306,1.4196278265360394,5732.528414203406
2,2010-02-24,28.192297608435734,1.7582347742581306,1.4196278265360394,5929.142872520512
2,2010-02-25,28.192297608435734,1.7582347742581306,1.4196278265360394,6166.695575376775
2,2010-02-26,28.192297608435734,1.7582347742581306,1.4196278265360394,6621.62911720745
2,2010-03-02,28.192297608435734,1.7582347742581306,1.4196278265360394,7192.518933917286
2,2010-03-03,28.192297608435734,1.7582347742581306,1.4196278265360394,7865.692039731467
2,2010-03-04,28.192297608435734,1.7582347742581306,1.4196278265360394,8503.575561424152
2,2010-03-05,30.31937987123622,1.8908919295601667,1.430338784584025,9153.665892287021
2,2010-03-08,30.31937987123622,1.8908919295601667,1.430338784584025,9932.573158163545
2,2010-03-09,32.65363336052827,1.8908919295601667,1.441350795096656,10707.202887086669
2,2010-03-10,32.65363336052827,1.8908919295601667,1.441350795096656,11390.08648681559
2,2010-03-11,32.65363336052827,1.8908919295601667,1.441350795096656,11871.388335948555
2,2010-03-12,32.65363336052827,1.8908919295601667,1.441350795096656,12094.828730341784
2,2010-03-15,32.65363336052827,1.8908919295601667,1.441350795096656,11828.68335485749
2,2010-03-16,32.65363336052827,1.8908919295601667,1.441350795096656,11138.796079319318
2,2010-03-17,32.65363336052827,1.8908919295601667,1.441350795096656,10702.889504284532
2,2010-03-18,32.65363336052827,1.8908919295601667,1.441350795096656,10411.292941996637
2,2010-03-19,32.65363336052827,1.8908919295601667,1.441350795096656,10096.125439027905
2,2010-03-22,32.65363336052827,1.8908919295601667,1.441350795096656,9735.636806499451
2,2010-03-23,32.65363336052827,1.8908919295601667,1.441350795096656,9392.571935664479
2,2010-03-25,32.65363336052827,1.8908919295601667,1.441350795096656,8960.182964977581
2,2010-03-26,32.65363336052827,1.8908919295601667,1.441350795096656,8667.501256164596
2,2010-03-29,32.65363336052827,1.8908919295601667,1.441350795096656,8762.507651394282
2,2010-03-30,32.65363336052827,1.8908919295601667,1.441350795096656,9000.190805143608
2,2010-03-31,32.65363336052827,1.8908919295601667,1.441350795096656,9397.367675800182
2,2010-04-01,32.65363336052827,1.8908919295601667,1.441350795096656,9445.646093566744
2,2010-04-05,32.65363336052827,1.8908919295601667,1.441350795096656,9282.800544596772
2,2010-04-06,32.65363336052827,1.8908919295601667,1.441350795096656,9153.94578135917
2,2010-04-07,32.65363336052827,1.8908919295601667,1.441350795096656,9015.154324478433
2,2010-04-08,32.65363336052827,1.8908919295601667,1.441350795096656,8798.077936841493
2,2010-04-09,32.65363336052827,1.8908919295601667,1.441350795096656,8725.835000569117
2,2010-04-12,32.179106713162355,1.8634132536664734,1.4392562062558865,8607.755919786765
2,2010-04-13,32.179106713162355,1.8634132536664734,1.4392562062558865,8077.66885197699
2,2010-04-15,32.179106713162355,1.8634132536664734,1.4392562062558865,7468.6732616760255
2,2010-04-16,32.179106713162355,1.8634132536664734,1.4392562062558865,7013.277963501524
2,2010-04-19,32.179106713162355,1.8634132536664734,1.4392562062558865,6623.291306054488
2,2010-04-20,32.179106713162355,1.8634132536664734,1.4392562062558865,6384.198459667467
2,2010-04-21,32.179106713162355,1.8634132536664734,1.4392562062558865,6227.643274510016
2,2010-04-22,32.179106713162355,1.8634132536664734,1.4392562062558865,6078.280971609894
2,2010-04-23,32.179106713162355,1.8634132536664734,1.4392562062558865,5776.003063623759
2,2010-04-26,32.179106713162355,1.8634132536664734,1.4392562062558865,5666.751366838138
2,2010-04-27,32.179106713162355,1.8634132536664734,1.4392562062558865,5443.622578452869
2,2010-04-28,32.179106713162355,1.8634132536664734,1.4392562062558865,5366.947032547049
2,2010-04-29,32.179106713162355,1.8634132536664734,1.4392562062558865,5408.271822427168
2,2010-04-30,32.08176013184788,1.857776151572949,1.4388208098585795,5397.319268033207
2,2010-05-03,32.08176013184788,1.857776151572949,1.4388208098585795,5249.153505754231
2,2010-05-04,32.08176013184788,1.857776151572949,1.4388208098585795,5070.502777827561
2,2010-05-05,32.08176013184788,1.857776151572949,1.4388208098585795,4777.496250999132
2,2010-05-06,32.08176013184788,1.857776151572949,1.4388208098585795,4546.437718975858
2,2010-05-07,31.067406558073262,1.857776151572949,1.43427157993945,4407.235954313356
2,2010-05-10,31.067406558073262,1.857776151572949,1.43427157993945,4105.981711414126
2,2010-05-11,31.067406558073262,1.857776151572949,1.43427157993945,3797.883779530333
2,2010-05-12,30.158866981918578,1.857776151572949,1.4300771761005167,3690.6158196614956
2,2010-05-13,29.193137172327397,1.857776151572949,1.425497865611816,3576.127668522413
2,2010-05-14,29.193137172327397,1.857776151572949,1.425497865611816,3515.0313486796103
2,2010-05-17,29.193137172327397,1.857776151572949,1.425497865611816,3502.3050629946856
2,2010-05-18,29.193137172327397,1.857776151572949,1.425497865611816,3521.839248130625
2,2010-05-19,29.193137172327397,1.857776151572949,1.425497865611816,3681.7009742238724
2,2010-05-20,30.58161125312842,1.9461350702860234,1.4322777701727942,3860.490487208633
2,2010-05-21,32.53604567192293,1.9461350702860234,1.441431287128228,4111.070335259367
2,2010-05-24,32.53604567192293,1.9461350702860234,1.441431287128228,4315.3063480884575
2,2010-05-25,34.859240505210956,1.9461350702860234,1.4517236433431253,4627.750598962385
2,2010-05-26,34.859240505210956,1.9461350702860234,1.4517236433431253,4596.710731813388
2,2010-05-27,34.859240505210956,1.9461350702860234,1.4517236433431253,4650.308711678742
2,2010-05-28,34.859240505210956,1.9461350702860234,1.4517236433431253,4701.717217496557
2,2010-05-31,34.859240505210956,1.9461350702860234,1.4517236433431253,4941.849414158027
2,2010-06-01,34.859240505210956,1.9461350702860234,1.4517236433431253,5121.686489468691
2,2010-06-02,34.859240505210956,1.9461350702860234,1.4517236433431253,5261.229870095797
2,2010-06-03,34.859240505210956,1.9461350702860234,1.4517236433431253,5328.932508995792
2,2010-06-04,35.63739327156595,1.9895780818575795,1.4549642841393053,5453.217664115956
2,2010-06-07,35.63739327156595,1.9895780818575795,1.4549642841393053,5702.621467762014
2,2010-06-08,35.63739327156595,1.9895780818575795,1.4549642841393053,5918.88332823921
2,2010-06-09,35.63739327156595,1.9895780818575795,1.4549642841393053,6348.841097118884
2,2010-06-10,35.63739327156595,1.9895780818575795,1.4549642841393053,6542.9863078842145
2,2010-06-11,35.63739327156595,1.9895780818575795,1.4549642841393053,6537.814878335921
2,2010-06-14,35.63739327156595,1.9895780818575795,1.4549642841393053,6401.7847992412235
2,2010-06-15,35.63739327156595,1.9895780818575795,1.4549642841393053,6299.002032770495
2,2010-06-16,35.63739327156595,1.9895780818575795,1.4549642841393053,6105.5118755044095
2,2010-06-17,35.63739327156595,1.9895780818575795,1.4549642841393053,5764.523104910282
2,2010-06-18,35.63739327156595,1.9895780818575795,1.4549642841393053,5474.530322059233
2,2010-06-21,35.63739327156595,1.9895780818575795,1.4549642841393053,5136.0642951703385
2,2010-06-22,35.63739327156595,1.9895780818575795,1.4549642841393053,5007.440072970914
2,2010-06-23,35.63739327156595,1.9895780818575795,1.4549642841393053,4869.246619586229
2,2010-06-24,35.63739327156595,1.9895780818575795,1.4549642841393053,4890.336356531189
2,2010-06-25,35.63739327156595,1.9895780818575795,1.4549642841393053,4993.17211735276
2,2010-06-28,35.63739327156595,1.9895780818575795,1.4549642841393053,5169.132953592662
2,2010-06-29,35.63739327156595,1.9895780818575795,1.4549642841393053,5312.110683928352
2,2010-06-30,35.63739327156595,1.9895780818575795,1.4549642841393053,5479.39636617217
2,2010-07-01,35.63739327156595,1.9895780818575795,1.4549642841393053,5854.420442908372
2,2010-07-02,35.63739327156595,1.9895780818575795,1.4549642841393053,6561.626546462398
2,2010-07-05,35.63739327156595,1.9895780818575795,1.4549642841393053,7340.320360024959
2,2010-07-06,35.63739327156595,1.9895780818575795,1.4549642841393053,7998.787884538944
2,2010-07-07,35.63739327156595,1.9895780818575795,1.4549642841393053,8818.962074251926
2,2010-07-08,35.63739327156595,1.9895780818575795,1.4549642841393053,9578.473901421761
2,2010-07-09,35.63739327156595,1.9895780818575795,1.4549642841393053,10380.544776064198
2,2010-07-12,35.63739327156595,1.9895780818575795,1.4549642841393053,11135.12380339234
2,2010-07-13,35.63739327156595,1.9895780818575795,1.4549642841393053,12206.016073718163
2,2010-07-14,35.63739327156595,1.9895780818575795,1.4549642841393053,13463.409610135133
2,2010-07-15,35.63739327156595,1.9895780818575795,1.4549642841393053,14632.27020310449
2,2010-07-16,35.63739327156595,1.9895780818575795,1.4549642841393053,14740.214692115454
2,2010-07-19,35.63739327156595,1.9895780818575795,1.4549642841393053,14947.044410314606
2,2010-07-20,35.63739327156595,1.9895780818575795,1.4549642841393053,15033.772280620404
2,2010-07-21,35.63739327156595,1.9895780818575795,1.4549642841393053,15493.880396067947
2,2010-07-22,35.63739327156595,1.9895780818575795,1.4549642841393053,16121.01734103345
2,2010-07-23,35.63739327156595,1.9895780818575795,1.4549642841393053,16608.893237610708
2,2010-07-26,35.63739327156595,1.9895780818575795,1.4549642841393053,17207.340959224286
2,2010-07-27,35.63739327156595,1.9895780818575795,1.4549642841393053,17518.395844732007
